chunk_id,dominant_topic,dominant_score,score_margin,confidence_level
c30b8aa6:00000,Historical Slavery,0.3575987916665377,0.066063705824694,high
c30b8aa6:00001,Historical Slavery,0.5259610461622963,0.1585764151277142,high
42d33fc8:00000,Historical Slavery,0.3542369329822176,0.1508912915479137,high
69c57de8:00001,Modern Racism & Inequality,0.4963715729055713,0.1386483981768313,high
04c0afd4:00000,Historical Slavery,0.4415203708463766,0.0608944770634279,high
05d97d8d:00000,Historical Slavery,0.4688816979453284,0.0567895225628484,high
7a15fcd2:00001,Modern Racism & Inequality,0.3863284140501627,0.05619860837972,high
7a15fcd2:00002,Modern Racism & Inequality,0.4106235392342587,0.0566070167843632,high
841d3e8f:00000,Historical Slavery,0.4070908833652407,0.0744796689958692,high
841d3e8f:00002,Historical Slavery,0.4318732806374553,0.0564981558566919,high
22081d23:00000,Colonialism,0.4729138522180433,0.0584634792429401,high
5f600a47:00001,Historical Slavery,0.439349437208786,0.0968463130113896,high
be73d620:00000,Historical Slavery,0.4252694453168102,0.0512901998647947,high
7b3db89c:00000,Modern Racism & Inequality,0.5021365368973493,0.0584169163361061,high
6eabe372:00000,Modern Racism & Inequality,0.39691537522611,0.0802348008325917,high
6eabe372:00001,Modern Racism & Inequality,0.3735343994155715,0.1318230355932542,high
5e74355f:00000,Historical Slavery,0.4826220030324336,0.0708118528185639,high
bbf21733:00000,Modern Racism & Inequality,0.4215656461586226,0.0621481866373344,high
bbf21733:00001,Modern Racism & Inequality,0.5755956516661235,0.1984391760734128,high
5677d0b3:00000,Modern Racism & Inequality,0.4173702880521069,0.0712913454188367,high
5677d0b3:00001,Modern Racism & Inequality,0.5159537919178012,0.1231451807085865,high
5677d0b3:00003,Modern Racism & Inequality,0.5644070074414022,0.2507996824351391,high
359eabd7:00000,Modern Racism & Inequality,0.5937297378100257,0.258434529726828,high
359eabd7:00002,Modern Racism & Inequality,0.523520637217906,0.1025350882955173,high
359eabd7:00003,Historical Slavery,0.3825629382379603,0.0502218993005154,high
f957b2a1:00002,Modern Racism & Inequality,0.3935855004840551,0.0970715074404312,high
f957b2a1:00003,Modern Racism & Inequality,0.4016237243961901,0.0688548920163766,high
f957b2a1:00005,Colonialism,0.4511645530904026,0.0899732801910721,high
f957b2a1:00006,Modern Racism & Inequality,0.4818582423667333,0.0923174511509376,high
35f78f1b:00001,Modern Racism & Inequality,0.3627382140017057,0.0750085677200217,high
35f78f1b:00003,Historical Slavery,0.54202250496953,0.0962209607183538,high
35f78f1b:00005,Colonialism,0.4656215945742471,0.0580691648087076,high
35f78f1b:00006,Modern Racism & Inequality,0.3995859378874334,0.0909414519788781,high
fd23cc7d:00000,Colonialism,0.3566248525542224,0.0727778803650121,high
fd23cc7d:00001,Colonialism,0.4399638704472747,0.1049634466795042,high
fd23cc7d:00002,Modern Racism & Inequality,0.522767968695847,0.1592689032201208,high
fd23cc7d:00004,Colonialism,0.3609336749595113,0.1225737315956857,high
579d7e8c:00003,Colonialism,0.4667168442731785,0.0987611919727284,high
cb04f622:00000,Modern Racism & Inequality,0.4060942184998104,0.1247060129646093,high
0d6dfb65:00001,Modern Racism & Inequality,0.5454512013115749,0.0909364507977933,high
a71435e4:00000,Modern Racism & Inequality,0.5173132716466652,0.0897589979883692,high
073706fb:00003,Modern Racism & Inequality,0.5513299834384389,0.1800597265933384,high
66148f92:00000,Modern Racism & Inequality,0.4643347215657994,0.1200174199146491,high
66148f92:00004,Modern Racism & Inequality,0.4413995149714144,0.1035686107801349,high
4a377458:00001,Historical Slavery,0.4314134894126625,0.0746969417889019,high
e316d282:00000,Historical Slavery,0.4406516382475715,0.0662648490086389,high
e316d282:00002,Modern Racism & Inequality,0.4308751669966835,0.0763549260172776,high
dfe20841:00000,Colonialism,0.3910764457769368,0.0555423720850953,high
c298ce9e:00000,Modern Racism & Inequality,0.4528302836177262,0.1220870177897576,high
c298ce9e:00001,Modern Racism & Inequality,0.4654275104208612,0.1134507049442901,high
d0bfc0eb:00000,Colonialism,0.3919522579494284,0.0675230830683188,high
a24fdeeb:00000,Modern Racism & Inequality,0.4219878161709594,0.1136604690951351,high
a2588bf4:00000,Modern Racism & Inequality,0.4437585269069245,0.1453028493638082,high
da24786f:00001,Historical Slavery,0.4917982300827121,0.1129475080792337,high
178f4d62:00000,Modern Racism & Inequality,0.4926011923983478,0.144256163793493,high
178f4d62:00001,Modern Racism & Inequality,0.4575458363994386,0.1352938125558497,high
178f4d62:00002,Modern Racism & Inequality,0.4249071986556294,0.0668678180187882,high
178f4d62:00003,Modern Racism & Inequality,0.3882222780482172,0.0690892712155579,high
0931146d:00001,Modern Racism & Inequality,0.573296575027304,0.1955239875023639,high
0931146d:00004,Modern Racism & Inequality,0.3895565300121422,0.0510586559043129,high
0931146d:00005,Modern Racism & Inequality,0.3869566387344137,0.1709469806301344,high
0931146d:00006,Modern Racism & Inequality,0.4627730412038733,0.1470260076095725,high
a46d8933:00003,Colonialism,0.4522971542433148,0.1374712695748211,high
a46d8933:00004,Modern Racism & Inequality,0.433217682185818,0.124810367958232,high
395a6127:00000,Modern Racism & Inequality,0.401246146632209,0.1417525940627352,high
395a6127:00001,Modern Racism & Inequality,0.3734113881265901,0.1162649021955891,high
4d5937e6:00000,Modern Racism & Inequality,0.4266806882451296,0.1144557276351593,high
4d5937e6:00002,Modern Racism & Inequality,0.3796254779617246,0.1495052784228159,high
8b589e1b:00000,Modern Racism & Inequality,0.3944115388492887,0.1481045151788438,high
55ed23b6:00000,Modern Racism & Inequality,0.4193611307186971,0.0888050088958298,high
61fa5cb7:00000,Historical Slavery,0.3882268109954586,0.0704619593470636,high
4ef3deae:00000,Historical Slavery,0.3698818504970289,0.0737030200405973,high
61a016e1:00000,Historical Slavery,0.4048043206679143,0.0569439762749903,high
22cddaa3:00000,Modern Racism & Inequality,0.3686622550225965,0.0719956297397912,high
1dcb6c3f:00000,Historical Slavery,0.4733191254286087,0.0589606017896786,high
274ab7e6:00001,Modern Racism & Inequality,0.3780568952913657,0.0668898599152512,high
615315b5:00000,Colonialism,0.4595166433060446,0.0906257510228279,high
07377c47:00003,Modern Racism & Inequality,0.4431146017973541,0.2717101876348136,high
6685aa66:00000,Historical Slavery,0.4383150521517349,0.0709451296271931,high
1186e71c:00001,Historical Slavery,0.3960258866802539,0.0537613603398758,high
d507b217:00001,Historical Slavery,0.4887144026316082,0.0968821027738977,high
256ecd07:00000,Historical Slavery,0.3564933114449911,0.0531512434964607,high
cf63dc25:00000,Modern Racism & Inequality,0.3808640545320712,0.0599710869114205,high
b771a3c9:00000,Modern Racism & Inequality,0.3964496694346055,0.0902024876214009,high
b2eed72b:00000,Historical Slavery,0.3920257602298269,0.0723011149951308,high
dcb69de1:00000,Historical Slavery,0.4111542000754681,0.0577908056687928,high
a8c1a805:00001,Modern Racism & Inequality,0.3704250741429389,0.0685555648058297,high
92fdb290:00001,Historical Slavery,0.4846006960244567,0.0811951864396979,high
1ac62f8d:00001,Historical Slavery,0.3781204052793398,0.1190295205301192,high
1ac62f8d:00002,Colonialism,0.3946411213556074,0.1176679051274372,high
20c8103d:00000,Historical Slavery,0.3967765135769373,0.0685597345869008,high
20c8103d:00001,Historical Slavery,0.3633758206867311,0.0644421541703344,high
f35f8b1a:00001,Historical Slavery,0.5176144839621227,0.133715552572126,high
7ea77997:00000,Historical Slavery,0.3884665170535507,0.0530156419258036,high
7ea77997:00001,Historical Slavery,0.4562337853789949,0.1418728362402284,high
8f8d7568:00000,Colonialism,0.3521137143746389,0.0545594379821675,high
197bc7ab:00000,Colonialism,0.4107487171400643,0.0525685016242851,high
197bc7ab:00001,Historical Slavery,0.493715367891878,0.1408889418362535,high
a268b501:00000,Historical Slavery,0.3526085879094582,0.0642965803111946,high
a268b501:00001,Historical Slavery,0.4817579323921306,0.0539516172740617,high
a268b501:00002,Historical Slavery,0.5282915802402126,0.0877666410929794,high
819712ff:00000,Historical Slavery,0.3538675097028817,0.051839014826962,high
3ff7d525:00000,Colonialism,0.364578739860722,0.1403062441042461,high
c136d34b:00001,Historical Slavery,0.367118170442233,0.092630682015369,high
d2f49b5a:00000,Colonialism,0.3922370824479697,0.0507690008455194,high
d2f49b5a:00001,Colonialism,0.3856350487830762,0.0650442892150025,high
30fc4b71:00001,Colonialism,0.4198142945254444,0.0555802839740926,high
a6d77e7c:00002,Historical Slavery,0.4976592882031382,0.1923069210010887,high
f8061b06:00000,Historical Slavery,0.475120543688507,0.1225135304766451,high
a2eebbea:00001,Colonialism,0.3626480963297667,0.1102440255753118,high
a2eebbea:00002,Colonialism,0.4110474541568503,0.0927241741155021,high
7f7a88ce:00001,Historical Slavery,0.3857284055566973,0.0609553133768226,high
f7b2c52f:00001,Colonialism,0.3782733001220175,0.1133377079100059,high
9070abb6:00001,Historical Slavery,0.4245901048401696,0.0559279380356386,high
d1de85e0:00000,Historical Slavery,0.5433764334502679,0.1827975578943611,high
d1de85e0:00001,Colonialism,0.4264963117785916,0.1056926911044903,high
d8333de4:00000,Historical Slavery,0.4102109094886642,0.0882347968310504,high
e5765ac9:00001,Colonialism,0.365119094519752,0.1382793521923174,high
e5765ac9:00002,Colonialism,0.3707289466675709,0.0802567594561489,high
92505e87:00000,Historical Slavery,0.4157566623310383,0.0539817435682638,high
a404c999:00002,Historical Slavery,0.4421922917640957,0.1222512534930204,high
6da3060c:00000,Historical Slavery,0.3632272091693865,0.0541833789811863,high
6da3060c:00001,Colonialism,0.4340484393536588,0.0862120205042955,high
c8f04565:00000,Colonialism,0.4588252106684824,0.0973562458546811,high
4f493c2b:00000,Historical Slavery,0.4198256206177712,0.0504271967664714,high
9216265f:00000,Colonialism,0.3873540902340334,0.0975588208802221,high
b2895695:00001,Modern Racism & Inequality,0.389725121474839,0.0615254372565012,high
ed7dbfb5:00001,Historical Slavery,0.528105123572145,0.0837880697260276,high
ed7dbfb5:00002,Colonialism,0.3717670109191821,0.0520505344652623,high
20d00c96:00000,Historical Slavery,0.4251924972213343,0.0553207360674832,high
20d00c96:00001,Historical Slavery,0.4412703692459088,0.0800831909269028,high
22735ef8:00000,Historical Slavery,0.4177550086048928,0.1025032079572763,high
22735ef8:00001,Historical Slavery,0.4260087882511152,0.1025521224874655,high
98d962cc:00000,Historical Slavery,0.5419681596221119,0.1103255990012474,high
98d962cc:00001,Historical Slavery,0.4096638335753586,0.0824500856179065,high
98d962cc:00002,Historical Slavery,0.4078304561734385,0.0711449477813709,high
a99cfce7:00002,Historical Slavery,0.4766649280125599,0.0738865711487257,high
a9bd8e6d:00001,Historical Slavery,0.521704213086831,0.1839247274821043,high
debeff6c:00001,Historical Slavery,0.4555724027924886,0.1448868754315667,high
debeff6c:00002,Historical Slavery,0.5361402392715497,0.0990899298211518,high
d89f6227:00000,Historical Slavery,0.4263158124658819,0.0563008330238836,high
d89f6227:00001,Historical Slavery,0.4801464427545405,0.1152983521823383,high
d89f6227:00002,Colonialism,0.3725404926569176,0.1041199535810269,high
0d2547ef:00001,Historical Slavery,0.4017357351868141,0.0544721699549679,high
a242cf3c:00001,Colonialism,0.3873186320734718,0.1699921922539083,high
e5dca18b:00002,Colonialism,0.4290154700326719,0.1428247857679884,high
7d66dc9b:00000,Colonialism,0.4915299389297016,0.0822958001742809,high
e60e1744:00001,Historical Slavery,0.4490119095472853,0.0978886640413342,high
85fa255f:00001,Historical Slavery,0.398515932467132,0.1009816941297882,high
0ef08eec:00001,Historical Slavery,0.4560039389881643,0.0628388952395695,high
0ef08eec:00002,Historical Slavery,0.4963675399684176,0.1235257497187274,high
a08a92a1:00001,Historical Slavery,0.4589955015667695,0.1402862142660351,high
4d0c2028:00001,Colonialism,0.4886815973116764,0.1009809016916001,high
bbf8356b:00001,Historical Slavery,0.4009556173397713,0.1208598005480605,high
c2f41ef9:00001,Historical Slavery,0.4196519931913197,0.101629142416514,high
22b38b22:00001,Historical Slavery,0.4782349948524472,0.0665576952686111,high
18cf65d6:00001,Historical Slavery,0.3693200751333821,0.06541117817372,high
895aaf82:00000,Historical Slavery,0.3780023970969308,0.0649950941754562,high
539e720c:00001,Historical Slavery,0.4535369193909329,0.0667808838924851,high
89755213:00000,Historical Slavery,0.4273888050572675,0.1130941945976952,high
c237a1e5:00000,Historical Slavery,0.4939626976539621,0.0943113949770244,high
ff73ee1a:00001,Historical Slavery,0.4901547961610064,0.0948009379402102,high
29ff281b:00001,Colonialism,0.4232162246834008,0.0726604320314311,high
567a1308:00000,Colonialism,0.3804247781119873,0.0888750879359974,high
2ccf4ff6:00001,Historical Slavery,0.3893440881787559,0.0540601855686365,high
2ccf4ff6:00002,Colonialism,0.3805592570122267,0.1346297842323289,high
4c3a9236:00000,Historical Slavery,0.4459436121791178,0.0749232487389853,high
4c3a9236:00001,Historical Slavery,0.4019291440540349,0.06186868948561,high
e11801c6:00000,Historical Slavery,0.5646421298815841,0.2367208932559381,high
e11801c6:00001,Historical Slavery,0.4040791452506244,0.097981613488615,high
5a7abff8:00001,Historical Slavery,0.4450173111969565,0.1132326464438038,high
c391b795:00000,Historical Slavery,0.459570927830707,0.1112441646145106,high
bd6453b7:00000,Modern Racism & Inequality,0.4447983998207797,0.1740536330202,high
bd6453b7:00001,Modern Racism & Inequality,0.375031312432041,0.090538704239863,high
2d5d2db5:00000,Modern Racism & Inequality,0.5140831906065277,0.2146736629453271,high
c7c157bf:00000,Modern Racism & Inequality,0.5505640758978325,0.1553703269423095,high
c7c157bf:00003,Modern Racism & Inequality,0.4727735838506522,0.1205306920393848,high
c7c157bf:00004,Modern Racism & Inequality,0.4234179842323103,0.0720262344236863,high
90f067c9:00000,Modern Racism & Inequality,0.4880985083800042,0.086691279406363,high
90f067c9:00001,Modern Racism & Inequality,0.4443377949071256,0.089577749668149,high
90f067c9:00004,Modern Racism & Inequality,0.5335117282035512,0.1746910565582754,high
994e8750:00000,Modern Racism & Inequality,0.594860025512619,0.1828875115281058,high
994e8750:00001,Modern Racism & Inequality,0.4769998444229117,0.1198852859354012,high
994e8750:00002,Modern Racism & Inequality,0.4258146918851538,0.1420015707903202,high
994e8750:00005,Modern Racism & Inequality,0.4459072101279259,0.1151771231590937,high
91690c7a:00000,Modern Racism & Inequality,0.5244665567646416,0.1317861276125047,high
91690c7a:00003,Modern Racism & Inequality,0.4866868125601729,0.0937060593484208,high
20b18ad5:00000,Modern Racism & Inequality,0.5252483590365495,0.1826223726804572,high
20b18ad5:00001,Modern Racism & Inequality,0.5152625966631487,0.1796357005798929,high
20b18ad5:00002,Modern Racism & Inequality,0.5897479740066124,0.2547581784698859,high
20b18ad5:00003,Modern Racism & Inequality,0.4840206199834895,0.1203767592445358,high
20b18ad5:00004,Modern Racism & Inequality,0.4652668805581831,0.0760888224070054,high
20b18ad5:00005,Modern Racism & Inequality,0.3695346555565147,0.1325124514681398,high
a0bb6ad8:00000,Modern Racism & Inequality,0.568172570133508,0.1640615516756404,high
a0bb6ad8:00001,Modern Racism & Inequality,0.4704364396628115,0.1136982308968088,high
a0bb6ad8:00002,Modern Racism & Inequality,0.5107756764577853,0.1024228339163013,high
a0bb6ad8:00005,Modern Racism & Inequality,0.5185473887125659,0.1010160366357968,high
78bedea9:00000,Modern Racism & Inequality,0.5774989615931742,0.2173577603126327,high
baabd416:00000,Modern Racism & Inequality,0.4824744269162311,0.1411187395406509,high
2664812f:00000,Modern Racism & Inequality,0.511182281536113,0.2209752115772949,high
4d0b13be:00000,Modern Racism & Inequality,0.4688425157812317,0.0837436296535906,high
4d0b13be:00001,Modern Racism & Inequality,0.5287744328085844,0.158488592878765,high
6b8c1067:00000,Modern Racism & Inequality,0.5676397869628642,0.1892086968402235,high
6b8c1067:00001,Modern Racism & Inequality,0.4402899791187417,0.1832265968451278,high
4ff7146d:00000,Modern Racism & Inequality,0.6326256253192971,0.2156486745804978,high
4ff7146d:00001,Modern Racism & Inequality,0.5635883116025431,0.3625081285619882,high
60d42fa3:00000,Modern Racism & Inequality,0.6221744519440431,0.2472823833607702,high
60d42fa3:00001,Modern Racism & Inequality,0.5238319919470507,0.2390198613067045,high
60d42fa3:00002,Modern Racism & Inequality,0.4768097113065503,0.1080473125594627,high
71192549:00000,Modern Racism & Inequality,0.5128908281329202,0.1469343110028659,high
cbe0c69b:00000,Modern Racism & Inequality,0.4341235465807244,0.0865851982426599,high
68951198:00000,Modern Racism & Inequality,0.4930375808620403,0.2737779889064172,high
0f7d3419:00000,Modern Racism & Inequality,0.5015464330732288,0.1371246591311851,high
52767eaf:00000,Modern Racism & Inequality,0.5623910388929738,0.2435521728726384,high
52767eaf:00001,Modern Racism & Inequality,0.5005391542446761,0.2407600580865697,high
f83fbeaf:00000,Modern Racism & Inequality,0.4659848822346319,0.2224056389446048,high
598ece72:00000,Modern Racism & Inequality,0.4160960892811598,0.1221291307818127,high
219963a5:00000,Modern Racism & Inequality,0.5116661270568819,0.23944352237799,high
50fd9a4f:00000,Modern Racism & Inequality,0.4259399833509368,0.0872727777526236,high
d37bcc62:00000,Modern Racism & Inequality,0.3625805352436914,0.0677035811117077,high
d37bcc62:00002,Modern Racism & Inequality,0.3967629917189958,0.1674660073838104,high
5bf0e493:00000,Modern Racism & Inequality,0.5639295995668162,0.2009892355048553,high
5bf0e493:00001,Modern Racism & Inequality,0.4733098882720085,0.207792546374078,high
5bf0e493:00002,Modern Racism & Inequality,0.3943289978857589,0.1070255385150538,high
0fc24efc:00000,Modern Racism & Inequality,0.4860711688838185,0.187118998289274,high
0fc24efc:00001,Modern Racism & Inequality,0.4204759428536033,0.2636309217155034,high
0fc24efc:00002,Modern Racism & Inequality,0.4149791049774594,0.2044342753690099,high
2d8a59a0:00000,Modern Racism & Inequality,0.6210960110628875,0.2648535456046535,high
b646ddec:00000,Modern Racism & Inequality,0.5360994300970315,0.2455683938359638,high
b646ddec:00001,Modern Racism & Inequality,0.3752778922726712,0.0881055666526628,high
3eabf313:00001,Modern Racism & Inequality,0.5312939102180123,0.2521425386970473,high
e8f28414:00000,Modern Racism & Inequality,0.4965832988109814,0.1845465772425302,high
d27860f5:00000,Modern Racism & Inequality,0.436897835968736,0.102021925865183,high
d48828cb:00000,Modern Racism & Inequality,0.4846973873934009,0.1156366824251691,high
d48828cb:00001,Modern Racism & Inequality,0.3533067316270969,0.1249287412056128,high
8875aea6:00000,Modern Racism & Inequality,0.4484199853264437,0.1124780483711525,high
8875aea6:00002,Modern Racism & Inequality,0.3567436010424903,0.121682930633398,high
43319f39:00000,Modern Racism & Inequality,0.594832929518593,0.2760260353561952,high
43319f39:00001,Modern Racism & Inequality,0.4997360342034513,0.104533942226191,high
36a07496:00000,Modern Racism & Inequality,0.3953096170353369,0.1320884038525497,high
298852f1:00000,Modern Racism & Inequality,0.4116983835542452,0.093083489670786,high
601915ee:00000,Modern Racism & Inequality,0.3628369353287585,0.051882157714695,high
601915ee:00001,Modern Racism & Inequality,0.374917711411398,0.1525675598316106,high
192eca45:00000,Modern Racism & Inequality,0.4722550424593935,0.1565687627893298,high
192eca45:00001,Modern Racism & Inequality,0.3606195978196675,0.0798581764551449,high
9ff7f3ee:00000,Modern Racism & Inequality,0.403104945868821,0.1423616323288726,high
9ff7f3ee:00001,Historical Slavery,0.3515000868219728,0.0722669840847039,high
ab421d87:00000,Modern Racism & Inequality,0.4408233029439766,0.0637080566032678,high
b80d7d2d:00000,Modern Racism & Inequality,0.457679383539634,0.205935339417102,high
4fdc249f:00000,Modern Racism & Inequality,0.3848108973807062,0.143226659252928,high
4fdc249f:00001,Modern Racism & Inequality,0.4046391250781669,0.1594424744150399,high
4fdc249f:00002,Modern Racism & Inequality,0.4389934980245157,0.2061036513791941,high
9b8e3e60:00000,Modern Racism & Inequality,0.422083070834684,0.1625301392270261,high
9b8e3e60:00001,Modern Racism & Inequality,0.3956494606930494,0.0693702494987792,high
3c1f539d:00000,Modern Racism & Inequality,0.4194733733666119,0.0917996369173396,high
4e68bfe2:00000,Modern Racism & Inequality,0.4828030860685094,0.2086565223746556,high
8597f818:00000,Modern Racism & Inequality,0.5358249989811688,0.253410983675951,high
8597f818:00002,Modern Racism & Inequality,0.3782558484732147,0.128782735916789,high
7f93433f:00000,Modern Racism & Inequality,0.468099100203566,0.170293522385822,high
7f93433f:00001,Modern Racism & Inequality,0.375626275475966,0.0634558156366115,high
bb5beba8:00000,Modern Racism & Inequality,0.4821472370271328,0.1213733297053202,high
1d4f1fd0:00000,Modern Racism & Inequality,0.5111943814303704,0.1471235962857096,high
e2f7ba65:00000,Modern Racism & Inequality,0.3875165782943021,0.179706579997159,high
ee9d248f:00000,Modern Racism & Inequality,0.4292846445076301,0.1518568700358066,high
0b49ff34:00000,Modern Racism & Inequality,0.4320452605936032,0.0858409443949561,high
1a3ef158:00000,Modern Racism & Inequality,0.4273777626164777,0.1487493972306504,high
d6389721:00000,Modern Racism & Inequality,0.4679581544690576,0.0701076390457214,high
056db275:00000,Modern Racism & Inequality,0.5256488705157514,0.2429617325880609,high
056db275:00001,Modern Racism & Inequality,0.417155954161482,0.1802151161919903,high
056db275:00002,Modern Racism & Inequality,0.3531339504943002,0.1749662837984778,high
792ea19a:00000,Modern Racism & Inequality,0.469001426901087,0.1516862531587957,high
792ea19a:00001,Modern Racism & Inequality,0.3617514725206475,0.1059314663533204,high
792ea19a:00002,Modern Racism & Inequality,0.3836807394274716,0.198390791530381,high
876f0c2d:00000,Modern Racism & Inequality,0.5094618198165412,0.2327099967736502,high
876f0c2d:00001,Modern Racism & Inequality,0.4762116757400883,0.1560060286731091,high
876f0c2d:00002,Modern Racism & Inequality,0.4003450572677251,0.1138822854663036,high
f584c235:00000,Modern Racism & Inequality,0.5650807400375729,0.1819791637309487,high
f584c235:00002,Modern Racism & Inequality,0.3710841606019261,0.167077002268587,high
e31e9369:00000,Modern Racism & Inequality,0.5051739606700508,0.1706811438439051,high
e31e9369:00001,Modern Racism & Inequality,0.3876558860085242,0.1284728923240501,high
acf54c87:00000,Modern Racism & Inequality,0.3799420651044006,0.1134485743493153,high
acf54c87:00001,Modern Racism & Inequality,0.3771591621659924,0.0937685664413605,high
33b48ae5:00000,Modern Racism & Inequality,0.5604636813949465,0.2346641705371577,high
33b48ae5:00001,Modern Racism & Inequality,0.3706323515429756,0.1209607204468231,high
df9d526b:00000,Modern Racism & Inequality,0.5565276527567952,0.2001549124580647,high
df9d526b:00001,Modern Racism & Inequality,0.4628906184299266,0.2170872065236776,high
df9d526b:00002,Modern Racism & Inequality,0.4663154072093853,0.2634964233903133,high
09bb80d2:00000,Modern Racism & Inequality,0.4443852587067394,0.1861055244427776,high
7e3165dd:00000,Modern Racism & Inequality,0.54853423435528,0.2117502686738945,high
7e3165dd:00001,Modern Racism & Inequality,0.4180481633842208,0.1125796271950873,high
920638d5:00000,Modern Racism & Inequality,0.4840880051347882,0.1508357352941219,high
c8ea7a47:00000,Modern Racism & Inequality,0.4570615696444385,0.1544638654877522,high
6387b1df:00000,Modern Racism & Inequality,0.5316868393895222,0.181215399942463,high
0a217882:00000,Modern Racism & Inequality,0.3969720879675405,0.1335225347914316,high
0a217882:00001,Modern Racism & Inequality,0.4226412113396215,0.1260348960805442,high
87e3f65a:00000,Modern Racism & Inequality,0.4977685125616798,0.2413238076936986,high
87e3f65a:00001,Modern Racism & Inequality,0.3884756278373356,0.1055943234565487,high
d7b14b3e:00000,Modern Racism & Inequality,0.4830547531826911,0.1228545121046554,high
d7b14b3e:00001,Modern Racism & Inequality,0.3570291411940079,0.1261324539024885,high
5037a9d9:00000,Modern Racism & Inequality,0.37814652821308,0.1038253681622876,high
5037a9d9:00001,Modern Racism & Inequality,0.3542284238544065,0.0847028345029538,high
b942d7bd:00000,Modern Racism & Inequality,0.445726495981974,0.0658805157468055,high
fc63ac2d:00000,Modern Racism & Inequality,0.4366128166480506,0.1875486904714013,high
47e55d5b:00000,Modern Racism & Inequality,0.4219240652165035,0.0974113440230827,high
ea6b4be1:00000,Modern Racism & Inequality,0.4986010066675113,0.1616363918534324,high
788ee8dc:00000,Modern Racism & Inequality,0.5681781024115397,0.1653480155034757,high
cb4cf6fe:00000,Modern Racism & Inequality,0.3740451992896463,0.0697302829671141,high
cb4cf6fe:00001,Modern Racism & Inequality,0.4128551199803595,0.1321327409062763,high
61ffcc5c:00000,Modern Racism & Inequality,0.5934271020110723,0.2847675463413194,high
61ffcc5c:00001,Modern Racism & Inequality,0.444424216200275,0.1968052050530176,high
61ffcc5c:00002,Modern Racism & Inequality,0.4135338452785111,0.2515592609657169,high
24d1bd89:00000,Modern Racism & Inequality,0.4306900028823537,0.1675573522271363,high
b77a9a01:00000,Modern Racism & Inequality,0.54536142367769,0.1804732647039742,high
b77a9a01:00001,Modern Racism & Inequality,0.4639634619043492,0.1975029791116913,high
b77a9a01:00002,Modern Racism & Inequality,0.4226794318638333,0.2319077659531722,high
c2d1161d:00000,Modern Racism & Inequality,0.4640073036788666,0.1544747926816115,high
c2d1161d:00001,Modern Racism & Inequality,0.4418669708664039,0.2208581582831282,high
d2505aa8:00000,Modern Racism & Inequality,0.4570343838028259,0.1566771135414248,high
d2505aa8:00002,Modern Racism & Inequality,0.4022823701995312,0.1767581736837269,high
ce1d8d64:00000,Modern Racism & Inequality,0.4147619789023578,0.0819022763859536,high
aab2f2a7:00000,Modern Racism & Inequality,0.4255356769441062,0.1290922740614378,high
aab2f2a7:00001,Modern Racism & Inequality,0.4049294359731523,0.1752664392336096,high
83c4bced:00000,Modern Racism & Inequality,0.4231223209303224,0.1162958153061242,high
e30533da:00000,Modern Racism & Inequality,0.513465623834944,0.2102027685129375,high
183c4789:00000,Modern Racism & Inequality,0.4163201523006121,0.1035977120030993,high
b380f1a5:00000,Modern Racism & Inequality,0.5667440011228693,0.2628640669252333,high
b380f1a5:00001,Modern Racism & Inequality,0.4451082475634415,0.1165351921082969,high
b380f1a5:00002,Modern Racism & Inequality,0.5021674058124611,0.2309364098011884,high
e9c1f5d7:00000,Modern Racism & Inequality,0.475918644332944,0.1725168596668024,high
e9c1f5d7:00001,Modern Racism & Inequality,0.3545031737411284,0.1482272290938652,high
a92df763:00000,Modern Racism & Inequality,0.4644606464579922,0.1213426358399196,high
a92df763:00001,Modern Racism & Inequality,0.3835625736444226,0.0895569356525606,high
34e35b8a:00000,Modern Racism & Inequality,0.4667955326132103,0.1505119279061376,high
34e35b8a:00001,Modern Racism & Inequality,0.3705981725877565,0.0857240999601468,high
e8b23fa2:00000,Modern Racism & Inequality,0.4098070884386066,0.2051039689157487,high
e8b23fa2:00001,Modern Racism & Inequality,0.4110978439349607,0.1115292569811546,high
2142fbe8:00000,Modern Racism & Inequality,0.4326338080690398,0.1864775451234042,high
2142fbe8:00001,Modern Racism & Inequality,0.3748416908459595,0.0788917959496351,high
2142fbe8:00002,Modern Racism & Inequality,0.3987727609756477,0.185900989947792,high
aacd68f7:00000,Modern Racism & Inequality,0.5190713557047743,0.2719972868942532,high
7041311d:00000,Modern Racism & Inequality,0.4974545443234351,0.1138070346648758,high
7041311d:00001,Modern Racism & Inequality,0.4318043815354514,0.1207391245054642,high
7544fbe1:00000,Modern Racism & Inequality,0.4755199859025251,0.2069109437054864,high
7544fbe1:00001,Modern Racism & Inequality,0.3671387822240125,0.1292857781749172,high
94e1d531:00000,Modern Racism & Inequality,0.4594530071395991,0.1791488859613756,high
96ebb25e:00000,Modern Racism & Inequality,0.5446067728603444,0.2399685740793641,high
96ebb25e:00001,Modern Racism & Inequality,0.3780008421153731,0.1953263900226408,high
40a7d744:00000,Modern Racism & Inequality,0.5040989979026443,0.1811967318144429,high
a625fd68:00000,Modern Racism & Inequality,0.4512323764671658,0.269693953464532,high
075e7fcc:00000,Modern Racism & Inequality,0.4399697368968,0.1644020736727522,high
075e7fcc:00001,Modern Racism & Inequality,0.4267405059124347,0.2016611849385203,high
