chunk_id,primary_topic,primary_score,pca_x,pca_y,confidence_level
2f5dd161:00000,Historical Slavery,0.4762884233930708,1.5241723137609402,-0.6212820579153288,high
2f5dd161:00001,Colonialism,0.4645432654409334,0.8185344042838407,-1.0261681423375582,high
b7276e7a:00000,Historical Slavery,0.5293860572379171,2.245395548980659,0.015432125686016646,high
0a7aabf5:00000,Historical Slavery,0.5022874354104142,2.2730605143074714,-0.018038890007544262,high
d5a91b27:00000,Historical Slavery,0.5074391847853462,1.702417876600414,-0.42612552296504963,high
6ac9e4c0:00001,Modern Racism & Inequality,0.4746801231267611,1.2190770027462723,1.0881382359923946,high
96f4e22d:00000,Historical Slavery,0.4781099973483275,1.4090210657813917,0.4645979509793866,high
50fde527:00000,Colonialism,0.4591807300755988,0.9997622574578134,-0.9875015943136111,high
50fde527:00001,Historical Slavery,0.4730439685251386,0.7365734348243062,-0.9405181848494211,high
391c84c2:00000,Historical Slavery,0.4392394360410934,0.6105763315926575,-0.8175725810422034,high
9ef291c3:00001,Historical Slavery,0.4249856733171579,0.8688782793901231,-0.45155855093814157,high
4341fe33:00000,Historical Slavery,0.4039754385312999,0.46798116351013186,0.05541091859636276,high
4341fe33:00001,Colonialism,0.434315642259748,0.17950440451220448,-0.21831685289725936,high
58ac2d2f:00001,Colonialism,0.4031433961585233,0.11826314809479137,0.07365358502103457,high
93cdf215:00000,Colonialism,0.4828925961045147,1.7413456724719352,0.18235428530389883,high
553aa8a4:00000,Historical Slavery,0.4659223277283761,1.8160176926156792,0.13137219669179648,high
86a314c1:00001,Historical Slavery,0.4937052688650125,1.2782532159487972,-0.2203686076619805,high
db66e0c3:00001,Historical Slavery,0.3771322413888467,0.05536290031849146,0.14017786199718754,high
ba25a25b:00000,Historical Slavery,0.4752552690377031,1.7361061516785448,0.03862081718720352,high
ba25a25b:00001,Colonialism,0.5082160880800201,0.8910001910681355,-0.7498400983604347,high
6241d1c4:00001,Colonialism,0.447272662761312,1.2261494177310073,-0.1082608985591936,high
b6370510:00000,Historical Slavery,0.5341665879554233,2.1772724789602864,0.4756826768201997,high
58b4943c:00000,Historical Slavery,0.4544831275118997,1.1139691336645616,-0.34392611228822084,high
60ef265f:00000,Historical Slavery,0.4628666638815573,1.1267325476179368,0.5428204939205258,high
0699c2bb:00000,Historical Slavery,0.4266509249194403,0.3265593367429287,-0.20757057787611238,high
7f4a8a67:00000,Historical Slavery,0.4859160559670052,1.517159827508711,0.26788416415001515,high
5a63572f:00000,Historical Slavery,0.4590294468664257,1.398101814798031,-0.013654595797184513,high
2cd2f410:00000,Historical Slavery,0.4325491261618301,1.0385193197737563,0.13169345950314915,high
f0a37492:00000,Historical Slavery,0.5705428907961635,1.5705157804242427,-0.04656251252434562,high
14573245:00000,Historical Slavery,0.5477248678892561,2.5455405411519503,0.24809729530027172,high
5a0afb79:00000,Historical Slavery,0.3983478941888252,-0.0038295455602359143,0.03554338137335617,high
5a0afb79:00001,Historical Slavery,0.4049864267012228,0.3682549913567976,-0.4540801986672052,high
300f7a99:00000,Historical Slavery,0.4329628514746759,0.7865356894337467,-0.1049447476100899,high
300f7a99:00001,Historical Slavery,0.537396725148695,2.330983804328699,-0.7939492785404922,high
8a8beabc:00000,Colonialism,0.4057824610039836,0.5331696629513173,-0.0735774616343548,high
9daaf511:00000,Historical Slavery,0.4978336226024865,1.722773566193307,-0.008273834025938004,high
68a2b82b:00000,Historical Slavery,0.5060748263732149,1.700633079702155,-0.48604618365490215,high
68a2b82b:00001,Historical Slavery,0.3846730855827944,0.3302432994387871,0.13008003848977853,high
e831c89a:00000,Historical Slavery,0.4764525814403182,1.0708690063408395,-0.9774179609766258,high
e831c89a:00001,Historical Slavery,0.4793326463682851,1.7924929383557617,0.26429148823164456,high
78991ca1:00000,Historical Slavery,0.4852727744178659,1.4330034587224794,-0.52150671498145,high
aa08a652:00000,Historical Slavery,0.4696416322625093,1.278376759914835,0.1379550375766621,high
9023546c:00000,Historical Slavery,0.4710218675712662,1.4603533410375158,-0.36340011435457586,high
9023546c:00001,Historical Slavery,0.4891056744203956,0.9900276492922966,-0.4522621064879847,high
ec1a90dc:00001,Colonialism,0.4414101022390362,0.6434271212683147,-1.2742675632650937,high
79d106cd:00000,Historical Slavery,0.4481501508560003,1.2889972645985985,-0.33663554544860524,high
79d106cd:00001,Colonialism,0.4338326803248408,0.890340671020085,-0.423768845404232,high
7e8c95a5:00001,Colonialism,0.4136776493179445,-0.8560585443346334,-1.1353208549412828,high
f74c76ac:00000,Colonialism,0.4612526335333815,1.1211146078914496,-0.8587839263365622,high
7c875239:00000,Historical Slavery,0.4767910507363052,1.1871806761321777,-0.8445643906531842,high
1714f3a2:00000,Colonialism,0.3906759781956703,0.14873443583483031,-0.5476151383118201,high
442c3690:00000,Historical Slavery,0.4434533953760747,0.6097104879369827,-0.5797706344405247,high
e22b3607:00001,Historical Slavery,0.4437863168096951,0.44355006645094885,-0.350611946127188,high
79e769c9:00000,Historical Slavery,0.3771986967291984,0.043212188499077195,-0.2966782446620604,high
5001a196:00000,Historical Slavery,0.5742645787193721,2.493567997864296,-0.3617797124382418,high
5001a196:00001,Historical Slavery,0.5266826653818161,2.2812144461483506,-0.6001774727314306,high
4f905d17:00001,Historical Slavery,0.5227425345758822,1.5892341078083798,-0.00742329860336817,high
725c138e:00000,Historical Slavery,0.4592006055343557,0.8047385932451112,-0.20194837682813754,high
39c4bbed:00001,Historical Slavery,0.460884007880121,1.4597076195622973,-0.290239537327704,high
f3d8b992:00000,Historical Slavery,0.3720986914823819,-0.20753466536607285,-0.7367265193025123,high
eac1902f:00001,Colonialism,0.527407834878894,1.4184381520487928,-1.195814036948582,high
e78ae8ca:00000,Historical Slavery,0.4176354795024368,0.45371141939355936,-0.518793901291895,high
1c6412a3:00000,Historical Slavery,0.4754922055641148,1.0149842113887615,-0.9776697275961479,high
1c6412a3:00001,Colonialism,0.5010107845671604,1.5069357781839352,-0.608823702341813,high
40993b23:00000,Historical Slavery,0.497905004420993,1.5090575410649345,-0.6568511323897887,high
41dba28f:00000,Colonialism,0.5303064434381853,1.9280692337029701,-1.1374751556937,high
41dba28f:00001,Historical Slavery,0.5350016842289562,1.4522972907996914,-0.8179823877888478,high
6312a1b6:00001,Historical Slavery,0.463117586594538,0.9529992095483922,-0.6004923058287919,high
8b7ae073:00000,Historical Slavery,0.448952616120901,1.0117876175403344,-0.1049990029412973,high
