chunk_uid,tokens
745dcf39:00001,"['nationale', 'grondbank', 'opgericht', 'doel', 'aanvulling', 'provinciaal', 'grondinstrumentarium', 'grondmobiliteit', 'ten', 'behoeve', 'transitie', 'landelijk', 'gebied', 'versnellen', 'zover', 'gekoppeld', 'realisatie', 'opgaven', 'nationaal', 'programma', 'landelijk', 'gebied', 'nplg', 'gebeurt', 'nauwe', 'afstemming', 'provincies', 'voorts', 'aanvragen', 'versnellingsaanpak', 'provinciale', 'uitvraag', 'genoemd', 'opgepakt', 'goedgekeurd', 'hiermee', 'provincies', 'vooruitlopend', 'nplg', 'slag', 'transitie', 'landelijke', 'gebiedhet', 'ministerie', 'lnv', 'hiervoor', 'extra', 'middelen', 'toegekend', 'overgemaakt', 'provincies', 'uitvoe', 'ringskosten', 'daarnaast', 'voorschot', 'uitvoeringskosten', 'bedoeld', 'voorbereidingskosten', 'ten', 'behoeve', 'nplg', 'pas', 'melders', 'structurele', 'aanpak', 'stikstofproblematiek', 'kabinet', 'mln', 'voren', 'gehaald', 'tweede', 'tranche', 'landelijke', 'beëindigingsregeling', 'veehouderij', 'lbv', 'provincies', 'staat', 'stellen', 'maatwerk', 'leveren', 'pas', 'meldingen', 'versneld', 'legaliseren', 'verder', 'kabinet', 'besloten', 'miljoen', 'extra', 'trekken', 'schoon', 'emissieloos', 'bouwen', 'miljoen', 'gereserveerd', 'aantal', 'specifieke', 'bovenwettelijke', 'nader', 'bepalen', 'stikstofmaatre', 'gelen', 'gebied', 'industrie', 'bouw', 'mobiliteit', 'waaronder', 'industriële', 'piekbelasters']"
745dcf39:00002,"['verder', 'aanpak', 'piekbelasters', 'aangekondigd', 'november', 'eenmalige', 'vrijwillige', 'regeling', 'ondernemers', 'piekbelaster', 'kabinet', 'korte', 'termijn', 'forse', 'reductie', 'stikstofneerslag', 'tweede', 'kamer', 'vergaderjaar', 'xiv', 'nr']"
e5dfbee6:00000,"['verzoekt', 'kabinet', 'aanplanten', 'moestuinen', 'basisscholen', 'nemen', 'onderdeel', 'beleid', 'rondom', 'groene', 'stad', 'zodat', 'stadskinderen', 'elke', 'dag', 'groen', 'aanraking', 'komen', 'vers', 'gezond', 'voedsel', 'mee', 'huis', 'nemen', 'parlementaire', 'agenda', 'notaoverleg', 'initiatiefnota', 'leden', 'bromet', 'boswijk', 'groen', 'stad', 'onderhanden', 'verzoekt', 'regering', 'hiertoe', 'richtlijn', 'deugdelijke', 'juridische', 'basis', 'stellen', 'kamer', 'hierover', 'informeren', 'parlementaire', 'agenda', 'tweeminutendebat', 'regeling', 'nieuwe', 'versie', 'aerius', 'calculator', 'wijziging', 'stikstofregistratiesysteem', 'nr', 'tweede', 'kamer', 'voorjaar', 'conform', 'motie', 'geïnformeerd', 'invulling', 'toezegging', 'verzoekt', 'regering', 'steun', 'waardering', 'spreken', 'optreden', 'openbaar', 'lichaam', 'bonaire', 'dienst', 'toezicht', 'handhaving', 'openbaar', 'ministerie', 'inzake', 'chogogo', 'resort', 'verzoekt', 'tevens', 'regering', 'bestuur', 'bonaire', 'steun', 'bieden', 'toezicht', 'handhaving', 'verder', 'versterken', 'zodat', 'koraal', 'beter', 'beschermd', 'xiii', 'parlementaire', 'agenda', 'begroting', 'economische', 'zaken', 'klimaat', 'xiii', 'tweede', 'termijn', 'onderhanden', 'verzoekt', 'regering', 'basis', 'evaluatie', 'onverminderd', 'zetten', 'voortzetten', 'ondersteuning', 'nationale', 'parken', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', '2e', 'termijn', 'onderhanden', 'verzoekt', 'regering', 'effecten', 'natuurherstelmaatregelen', 'meetdoel', 'toe', 'voegen', 'netwerk', 'ecologische', 'monitoring', 'verzoekt', 'regering', 'bijvoorbeeld', 'radboud', 'universiteit', 'vragen', 'korte', 'termijn', 'integrale', 'aanpak', 'ontwikkelen', 'middelen', 'daarvoor', 'zoeken', 'kamer', 'hierover', 'informeren', 'voorjaarsnota', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', '2e', 'termijn', 'onderhanden', 'motie', 'meegenomen', 'brief', 'stand', 'zaken', 'betrekking', 'natuurmonitoring', 'brief', 'zomer', 'kamer', 'gestuurd']"
e5dfbee6:00001,"['verzoekt', 'kabinet', 'langetermijnvisies', 'doelgericht', 'beleid', 'stikstof', 'nitraat', 'implementeren', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', '2e', 'termijn', 'nplg', 'doelen', 'vastgelegd', 'aangegeven', 'maatregelen', 'doelen', 'behaald', 'gebiedsprogramma', 'tweede', 'kamer', 'periodiek', 'geinformeerd', 'voortgang', 'nplg', 'richting', 'juli', 'verzoekt', 'regering', 'gescheperde', 'trekkende', 'schaapskuddes', 'alternatieve', 'ondersteuning', 'vinden', 'doel', 'waardevolle', 'activiteit', 'behouden', 'parlementaire', 'agenda', 'tmd', 'gemeenschappelijk', 'landbouwbeleid', 'nationaal', 'strategisch', 'plan', 'onderhanden', 'verzoekt', 'regering', 'kamer', 'vormgeving', 'klimaat', 'transitiefonds', 'stikstoffonds', 'nadrukkelijk', 'betrekken', 'recht', 'budgetrecht', 'vooruitlopend', 'instellingswetten', 'proeve', 'beide', 'fondsbegrotingen', 'prinsjesdag', 'kamer', 'leggen', 'debat', 'regeringsverklaring', 'tweede', 'kamer', 'december', 'wetsvoorstel', 'ontvangen', 'voorjaar', 'geïnformeerd', 'dummy', 'begroting', 'verzoekt', 'regeling', 'fosfaatbank', 'zodanig', 'vorm', 'geven', 'ondersteunend', 'doelen', 'nplg', 'verzoekt', 'minister', 'natuur', 'stikstof', 'kamer', 'hierover', 'informeren', 'parlementaire', 'agenda', 'wgo', 'wijziging', 'meststoffenwet', 'verband', 'begrip', 'melkvee', 'enkele', 'wijzigingen', 'betreffende', 'stelsel', 'fosfaatrechten', 'tk', 'onderhanden', 'verzoekt', 'regering', 'horizonbepaling', 'beide', 'fondsen', 'nemen', 'beide', 'instellingswetten', 'zodat', 'wettelijk', 'verankerd', 'fondsen', 'eindig', 'nr', 'debat', 'startnota', 'onderhanden', 'verzoekt', 'regering', 'besluitvormingsproces', 'uitgaven', 'klimaat', 'transitiefonds', 'stikstoffonds', 'objectieve', 'toetsing', 'doelmatigheid', 'doeltreffendheid', 'bijvoorbeeld', 'middel', 'maatschappelijke', 'kosten', 'batenanalyses', 'voorwaardelijk', 'maken', 'verankeren', 'fondsen', 'behorende', 'spelregels']"
e5dfbee6:00002,"['nr', 'debat', 'startnota', 'onderhanden', 'tweede', 'kamer', 'vergaderjaar', 'xiv', 'nr']"
68eb862b:00000,"['verzoekt', 'regering', 'juridische', 'analyse', 'onafhankelijke', 'experts', 'rechtmatigheid', 'kap', 'sterrebos', 'nr', 'parlementaire', 'agenda', 'tmd', 'natuur', 'cd', 'onderhanden', 'verzoekt', 'regering', 'aantrekkelijke', 'vrijwillige', 'stoppersregeling', 'ontwikkelen', 'drempels', 'fiscaliteiten', 'mogelijk', 'weg', 'nemen', 'alsook', 'mogelijkheden', 'verplaatsing', 'agrarische', 'ondernemers', 'beschikbare', 'innovatiemogelijkheden', 'beweging', 'brengen', 'verzoekt', 'regering', 'behaalde', 'emissiereductie', 'ruime', 'inzet', 'ten', 'goede', 'laten', 'komen', 'natuurherstel', 'deel', 'middel', 'registratie', 'via', 'stikstofbank', 'vrij', 'geven', 'duurzame', 'economie', 'bouw', 'landbouw', 'bijzonder', 'pas', 'melders', 'xiv', 'parlementaire', 'agenda', 'tmd', 'hoofdlijnendebat', 'lnv', 'onderhanden', 'verzoekt', 'regering', 'positie', 'boer', 'gebiedsprocessen', 'dusdanig', 'borgen', 'zowel', 'praktisch', 'gebruikmaking', 'juiste', 'ondersteuning', 'deelnemen', 'gebiedsprocessen', 'kamer', 'hierover', 'informeren', 'presentatie', 'nationaal', 'programma', 'landelijk', 'gebied', 'xiv', 'parlementaire', 'agenda', 'tmd', 'hoofdlijnendebat', 'lnv', 'onderhanden', 'verzoekt', 'regering', 'stikstofdoelen', 'snel', 'mogelijk', 'uiterlijk', 'eerste', 'helft', 'artikel', '12a', 'wet', 'natuurbescherming', 'artikel', '15a', 'omgevingswet', 'vast', 'leggen', 'xiv', 'parlementaire', 'agenda', 'tmd', 'hoofdlijnendebat', 'lnv', 'tweede', 'kamer', 'februari', 'nader', 'geïnformeerd', 'wetsvoorstel', 'waarin', 'motie', 'betrokken', 'uitgaande', 'brief', 'voortgang', 'integrale', 'aanpak', 'landelijk', 'gebied', 'nplg', 'wetsvoorstel', 'verwachting', 'eerste', 'helft', 'ingediend', 'tweede', 'kamer', 'verzoekt', 'regering', 'onderzoeken', 'uitdaagrecht', 'gebiedsgerichte', 'aanpak', 'opgenomen', 'zodat', 'agrarisch', 'natuurbeheer', 'eigen', 'bezit', 'extensivering', 'omschakeling', 'innovatie', 'legalisering', 'verplaatsing', 'volwaardige', 'opties', 'gelang', 'opgave', 'gebied', 'xiv', 'parlementaire', 'agenda', 'tmd', 'hoofdlijnendebat', 'lnv', 'onderhanden', 'verzoekt', 'regering', 'mogelijkheden', 'metingen', 'satellieten', 'toe', 'passen', 'aanvulling', 'bestaande', 'technieken', 'xiv', 'parlementaire', 'agenda', 'tmd', 'landbouw', 'klimaat', 'voedsel', 'onderhanden', 'stand', 'zaken', 'motie', 'december', 'kamer', 'gestuurd', 'kamerstuk', 'xiv', 'nr']"
68eb862b:00001,"['verzoekt', 'regering', 'onderzoeken', 'rol', 'nederland', 'spelen', 'opzetten', 'herstelprojecten', 'verdroogde', 'natuurgebieden', 'samenwerking', 'landen', 'trekroute', 'parlementaire', 'agenda', 'tmd', 'landbouw', 'visserijraad', 'april', 'nr', 'onderhanden', 'verzoekt', 'regering', 'raad', 'spannen', 'vasthouden', 'vastgestelde', 'hoeveelheid', 'kwantificeerbare', 'controles', 'eu', 'ontbossingsverordening', 'producten', 'soorten', 'risicolanden', 'bepleiten', 'europa', 'nr', 'parlementaire', 'agenda', 'tmd', 'milieuraad', 'onderhanden', 'verzoekt', 'minister', 'landbouw', 'minister', 'stikstof', 'aantal', 'werkbezoeken', 'brengen', 'agrariërs', 'duitse', 'grens', 'wonen', 'vervolgens', 'kamer', 'eind', 'zomer', 'voorstellen', 'verschillen', 'grens', 'klein', 'mogelijk', 'gemaakt', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden', 'ministers', 'werkbezoek', 'afgelegd', 'augustus', 'brief', 'stand', 'zaken', 'aantal', 'moties', 'toezeggingen', 'inzake', 'landelijk', 'gebied', 'stikstof', 'december', 'gaat', 'kabinet', 'nader', 'stappen', 'gezet', 'buurlanden', 'verschillen', 'landen', 'beter', 'verklaren', 'waar', 'mogelijk', 'verkleinen', 'tweede', 'kamer', 'genoemde', 'stappen', 'nader', 'geïnformeerd']"
90db404d:00000,"['verzoekt', 'regering', 'voorrang', 'uitvoering', 'geven', 'legalisatieprogramma', 'pas', 'knelgevallen', 'vanuit', 'beoogde', 'transitiefonds', 'hiervoor', 'afdoende', 'middelen', 'reserveren', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden', 'kamer', 'stand', 'zaken', 'motie', 'geïnformeerd', 'uitgaande', 'brief', 'stand', 'zaken', 'stikstof', 'landelijk', 'gebied', 'uitgaande', 'brief', 'uitwerking', 'aanpak', 'piekbelasters', 'voortgang', 'pas', 'melders', 'verzoekt', 'regering', 'initiatieven', 'vanuit', 'agrarische', 'sector', 'bottom', 'aanpak', 'innovatieve', 'emissiereductie', 'natuur', 'externe', 'saldering', 'ruimte', 'geven', 'aanpak', 'stikstofproblematiek', 'hierop', 'af', 'stemmen', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden', 'verzoekt', 'regering', 'samen', 'rivm', 'wur', 'oneplanet', 'tno', 'regie', 'pakken', 'kader', 'nationaal', 'kennisprogramma', 'stikstof', 'nks', 'plan', 'aanpak', 'stellen', 'landelijk', 'dekkend', 'meetsysteem', 'emissie', 'depositie', 'nh3', 'nox', 'verzoekt', 'regering', 'korte', 'termijn', 'voortgang', 'resultaten', 'nationaal', 'kennisprogramma', 'stikstof', 'delen', 'kamer', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden', 'stand', 'zaken', 'motie', 'december', 'kamer', 'gestuurd', 'kamerstuk', 'xiv', 'nr', 'verzoekt', 'regering', 'basis', 'klimaatmaatregelen', 'inzichtelijk', 'maken', 'hoeveel', 'effect', 'voorgenomen', 'klimaatmaatregelen', 'industrie', 'mobiliteit', 'stikstof', 'reduceren', 'kabinet', 'evenwichtig', 'beschouwt', 'maatregelen', 'genomen', 'evenwichtig', 'maken', 'verzoekt', 'regering', 'kritisch', 'kijken', 'grote', 'veroorzakers', 'nox', 'nh3', 'depositie', 'bestaan', 'natura', 'gebieden', 'significante', 'verduurzaming', 'ingezet', 'extra', 'maatregelen', 'middelen', 'nodig', 'natuur', 'goede', 'staat', 'brengen', 'verzoekt', 'regering', 'kamer', 'hierover', 'begin', 'informeren', 'desgewenst', 'extra', 'maatregelen', 'nemen', 'zodat', 'evenwichtige', 'reductiedoelen', 'industrie', 'mobiliteit', 'juli', 'vastgelegd', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden']"
90db404d:00001,"['tweede', 'kamer', 'februari', 'geïnformeerd', 'indicatieve', 'doelen', 'industrie', 'mobiliteit', 'verzoekt', 'regering', 'publieksvriendelijk', 'digitaal', 'dashboard', 'ontwikkelen', 'waarmee', 'iedereen', 'inzichtelijke', 'transparante', 'wijze', 'per', 'gebied', 'zien', 'staat', 'opgave', 'voortgang', 'natuurherstel', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden', 'motie', 'meegenomen', 'brief', 'stand', 'zaken', 'betrekking', 'natuurmonitoring', 'brief', 'zomer', 'kamer', 'gestuurd', 'verzoekt', 'regering', 'provincies', 'ten', 'behoeve', 'goede', 'gebiedsprocessen', 'kaarten', 'verstrekken', 'variaties', 'beleidsuitgangspunten', 'waaronder', 'hoger', 'generiek', 'aandeel', 'ammoniak', 'kiloton', 'vertrekpunt', 'gebiedsgerichte', 'benadering', 'ammoniakemissies', 'industriële', 'bronnen', 'ingetekend', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden', 'verzoekt', 'regering', 'basispad', 'betreft', 'stikstofemissies', 'zowel', 'totaal', 'per', 'sector', 'uitgesplitst', 'ammoniak', 'stikstofoxiden', 'kev', 'volledig', 'actualiseren', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden', 'verzoekt', 'regering', 'onderzoeken', 'vergunningsverlening', 'regie', 'verdelen', 'schaarse', 'stikstofruimte', 'komen', 'verzoekt', 'regering', 'toezicht', 'vergunningen', 'industrie', 'versterken', 'daartoe', 'informatiepositie', 'bevoegd', 'gezag', 'verbeteren', 'zodanig', 'behandeling', 'stiktofuitstoot', 'industriële', 'agrarische', 'ondernemingen', 'gelijkwaardig', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden', 'uitgaande', 'brief', 'voortgang', 'integrale', 'aanpak', 'landelijk', 'gebied', 'opvolging', 'uitspraak', 'raad', 'state', 'porthos', 'november', 'onderzoek', 'aangekondigd', 'waarin', 'motie', 'meegenomen', 'onderzoek', 'verwachting', 'afgerond']"
90db404d:00002,"['verzoekt', 'kabinet', 'stimuleren', 'provincies', 'gaan', 'werken', 'maatwerk', 'meetwerk', 'onderdeel', 'gebiedsgerichte', 'aanpak', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden', 'stand', 'zaken', 'motie', 'december', 'kamer', 'gestuurd', 'kamerstuk', 'xiv', 'nr', 'tweede', 'kamer', 'vergaderjaar', 'xiv', 'nr']"
63e9c288:00000,"['verzoekt', 'regering', 'provincies', 'regie', 'laten', 'nemen', 'stikstofbeleid', 'budget', 'ingezet', 'investeringen', 'innovatie', 'verplaatsen', 'bedrijven', 'opkoop', 'mits', 'optelsom', 'provincies', 'leidt', 'stikstofreductie', 'opgaven', 'gebied', 'water', 'klimaat', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden', 'verzoekt', 'regering', 'bewerkstelligen', 'boeren', 'vragen', 'duidelijk', 'aanspreekpunt', 'krijgen', 'gebiedsgerichte', 'aanpak', 'waar', 'terechtkunnen', 'geholpen', 'benodigde', 'transitie', 'maken', 'waarbij', 'aanspreekpunt', 'juridische', 'financiële', 'knelpunten', 'identificeert', 'gezamenlijk', 'gewerkt', 'mogelijk', 'weg', 'nemen', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden', 'verzoekt', 'regering', 'sociaaleconomische', 'impactanalyse', 'verplicht', 'onderdeel', 'laten', 'uitmaken', 'gebiedsplan', 'waarbij', 'doel', 'voldoende', 'zekerheid', 'bieden', 'verdienvermogen', 'bedrijfseconomische', 'continuïteit', 'financierbaarheid', 'investeringen', 'blijvende', 'agrarische', 'ondernemers', 'parlementaire', 'agenda', 'stikstofdebat', 'onderhanden', 'verzoekt', 'regering', 'europees', 'verband', 'eenduidig', 'blijven', 'pleiten', 'snel', 'mogelijk', 'opnemen', 'ecosystemen', 'eu', 'wetsvoorstel', 'ontbossingsvrije', 'producten', 'parlementaire', 'agenda', 'tmd', 'landbouw', 'visserijraad', 'februari', 'cd', 'onderhanden', 'verzoekt', 'regering', 'europees', 'verband', 'pleiten', 'afgeleide', 'producten', 'soja', 'palmolie', 'nemen', 'ontbossingsverordening', 'parlementaire', 'agenda', 'tmd', 'landbouw', 'visserijraad', 'februari', 'cd', 'onderhanden', 'verzoekt', 'kabinet', 'maximaal', 'zetten', 'verslechteringsverbod', 'verordening', 'natuurherstel', 'tafel', 'halen', 'zodat', 'nederland', 'verder', 'slot', 'komt', 'zitten', 'gebied', 'woningbouw', 'infrastructuur', 'energietransitie', 'nr', 'debat', 'europese', 'top', 'oktober', 'oktober', 'onderhanden', 'onderwerp', 'vinden', 'lopende', 'onderhandelingen', 'eu', 'raadsverband', 'plaats']"
63e9c288:00001,"['verzoekt', 'regering', 'kortst', 'mogelijke', 'termijn', 'berekening', 'kamer', 'delen', 'emissiereductie', 'plaatsgevonden', 'gebaseerd', 'meest', 'recente', 'cbs', 'cijfers', 'rekening', 'houdend', 'stalsystemen', 'verdisconteren', 'opgave', 'parlementaire', 'agenda', 'debat', 'advies', 'heer', 'remkes', 'aanleiding', 'gesprekken', 'aanpak', 'stikstofprobleem', 'onderhanden', 'verzoekt', 'regering', 'onderzoeken', 'inwisselen', 'nh3', 'nox', 'extern', 'salderen', 'voorkomen', 'tegelijk', 'behoefte', 'stikstofruimte', 'uitvoering', 'projecten', 'grote', 'maatschappelijke', 'waarde', 'ruimte', 'voortaan', 'ordentelijk', 'transparant', 'geregistreerd', 'beschikbaar', 'stellen', 'via', 'stikstofbank', 'kamer', 'hierover', 'uiterlijk', 'eerste', 'kwartaal', 'informeren', 'parlementaire', 'agenda', 'debat', 'advies', 'heer', 'remkes', 'aanleiding', 'gesprekken', 'aanpak', 'stikstofprobleem', 'uitgaande', 'brief', 'voortgang', 'integrale', 'aanpak', 'landelijk', 'gebied', 'opvolging', 'uitspraak', 'raad', 'state', 'porthos', 'november', 'besloten', 'beleidsinstrument', 'extern', 'salderen', 'brede', 'zin', 'evalueren', 'evaluatie', 'inwisselen', 'nh3', 'nox', 'extern', 'salderen', 'betrokken', 'verwachting', 'zomer', 'ambtelijke', 'bestuurlijke', 'weging', 'uitkomsten', 'plaatsvinden', 'daarna', 'tweede', 'kamer', 'uitkomsten', 'geïnformeerd', 'verzoekt', 'regering', 'overleg', 'buurlanden', 'geïntensiveerde', 'gezamenlijke', 'aanpak', 'komen', 'stikstofneerslag', 'reduceren', 'parlementaire', 'agenda', 'debat', 'advies', 'heer', 'remkes', 'aanleiding', 'gesprekken', 'aanpak', 'stikstofprobleem', 'onderhanden', 'brief', 'stand', 'zaken', 'aantal', 'moties', 'toezeggingen', 'inzake', 'landelijk', 'gebied', 'stikstof', 'december', 'gaat', 'kabinet', 'nader', 'stappen', 'gezet', 'buurlanden', 'verschillen', 'landen', 'beter', 'verklaren', 'waar', 'mogelijk', 'verkleinen', 'tweede', 'kamer', 'genoemde', 'stappen', 'nader', 'geïnformeerd']"
248e81cb:00000,"['verzoekt', 'regering', 'overleg', 'rivm', 'spoedig', 'mogelijk', 'avg', 'rechten', 'laagdrempelige', 'manier', 'vorm', 'geven', 'emissiegegevens', 'gegevens', 'rivm', 'agrarische', 'bedrijven', 'verzamelt', 'verwerkt', 'kamer', 'hierover', 'vier', 'weken', 'informeren', 'parlementaire', 'agenda', 'debat', 'advies', 'heer', 'remkes', 'aanleiding', 'gesprekken', 'aanpak', 'stikstofprobleem', 'onderhanden', 'verzoekt', 'regering', 'windturbines', 'land', 'eisen', 'één', 'rotorblad', 'per', 'windturbine', 'kleuren', 'parlementaire', 'agenda', 'tmd', 'landbouw', 'visserijraad', 'november', 'onderhanden', 'verzoekt', 'regering', 'kaart', 'brengen', 'verduurzamingsmaatregelen', 'industrie', 'bijdragen', 'zowel', 'co2', 'reductie', 'stikstofreductie', 'maatregelen', 'voortvarend', 'pakken', 'maatwerkafspraken', 'industrie', 'xiv', 'tvv', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', 'diergezondheidsfonds', 'onderhanden', 'verzoekt', 'regering', 'nationale', 'parken', 'rol', 'laten', 'spelen', 'huidige', 'transitie', 'waarde', 'natuur', 'brengen', 'mensen', 'bekender', 'mee', 'maken', 'verzoekt', 'regering', 'positie', 'nationale', 'parken', 'vorm', 'geven', 'rol', 'goed', 'vervullen', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', 'diergezondheidsfonds', 'onderhanden', 'verzoekt', 'regering', 'onderzoek', 'beprijzing', 'voeren', 'hierover', 'ruim', 'deadline', 'nplg', 'rapporteren', 'verzoekt', 'regering', 'hierbij', 'bijzonder', 'gaan', 'mogelijkheid', 'heffing', 'verwerkende', 'industrie', 'innen', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', 'diergezondheidsfonds', 'onderhanden', 'verzoekt', 'regering', 'samen', 'boerennatuur', 'soortennl', 'landschappennl', 'belanghebbende', 'partijen', 'monitoringsprotocol', 'kennisprogramma', 'ontwikkelen', 'zodat', 'boeren', 'biodiversiteit', 'rond', 'boerenerf', 'monitoren', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', 'diergezondheidsfonds', 'onderhanden', 'verzoekt', 'regering', 'samen', 'partijen', 'sovon', 'koninklijke', 'nederlandse', 'jagersvereniging', 'zoogdierenvereniging', 'relevante', 'maatschappelijke', 'organisaties', 'gezamenlijk', 'wetenschappelijk', 'gedragen', 'wildsoortentelprotocol', 'analyse', 'beoordelingssystematiek', 'komen', 'zodat', 'data', 'deel', 'gaan', 'maken', 'netwerk', 'ecologische', 'monitoring', 'continu', 'gevalideerd', 'cbs', 'vervolgens', 'delen', 'nationale', 'databank', 'flora', 'fauna', 'kamer', 'zomer', 'informeren', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', 'diergezondheidsfonds', 'onderhanden', 'verzoekt', 'regering', 'inventariseren', 'waar', 'landelijke', 'lokale', 'regels', 'functievermenging', 'onbedoeld', 'tegenwerken', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', 'diergezondheidsfonds', 'onderhanden', 'verzoekt', 'regering', 'afwegingskader', 'kamer', 'delen', 'toewijzing', 'stikstofruimte', 'kamer', 'bespreken', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', 'diergezondheidsfonds', 'onderhanden', 'verzoekt', 'regering', 'actief', 'blijven', 'inzetten', 'beschermen', 'wolf', 'zowel', 'nederlands', 'europees', 'verband']"
248e81cb:00001,"['xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', 'diergezondheidsfonds', 'onderhanden', 'verzoekt', 'regering', 'tellingen', 'wbe', 'integratie', 'mee', 'nemen', 'verzamelde', 'informatie', 'betrekken', 'inzichten', 'rondom', 'populatieontwikkelingen', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', 'diergezondheidsfonds', 'onderhanden', 'verzoekt', 'regering', 'afdoende', 'ruimte', 'bieden', 'aanpak', 'piekbelasters', 'stikstofreductie', 'innovatie', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', 'diergezondheidsfonds', 'onderhanden', 'verzoekt', 'regering', 'samen', 'agrarische', 'partijen', 'werken', 'juridisch', 'houdbaar', 'alternatief', 'xiv', 'parlementaire', 'agenda', 'begroting', 'landbouw', 'natuur', 'voedselkwaliteit', 'xiv', 'diergezondheidsfonds', 'onderhanden', 'tweede', 'kamer', 'vergaderjaar', 'xiv', 'nr']"
e1fff0d7:00000,"['verzoekt', 'regering', 'gevaar', 'handel', 'gebruik', 'traditionele', 'medicijnen', 'voedingssupplementen', 'gemaakt', 'bedreigde', 'diersoorten', 'belang', 'zowel', 'volksgezondheid', 'biodiversiteit', 'actief', 'kaarten', 'laten', 'opnemen', 'mogelijke', 'herzieningen', 'relevante', 'cites', 'documenten', 'bijvoorbeeld', 'herziening', 'richtlijnen', 'traditionele', 'voedselmarkten', 'parlementaire', 'agenda', 'tmd', 'landbouw', 'visserijraad', 'oktober', 'nr', 'onderhanden', 'verzoekt', 'regering', 'bewustwordingscampagne', 'zetten', 'gevaren', 'illegale', 'handel', 'wilde', 'dieren', 'planten', 'biodiversiteitsverlies', 'volksgezondheid', 'parlementaire', 'agenda', 'tmd', 'landbouw', 'visserijraad', 'oktober', 'nr', 'onderhanden', 'verzoekt', 'regering', 'onderzoeken', 'wijze', 'verslechteringsverbod', 'vorm', 'krijgen', 'land', 'verder', 'slot', 'gaat', 'positie', 'natuur', 'beter', 'borgen', 'gevolg', 'natuurherstelverordening', 'parlementaire', 'agenda', 'tmd', 'natuur', 'onderhanden', 'verzoekt', 'regering', 'voorstel', 'komen', 'bestuivers', 'wettelijk', 'beschermen', 'parlementaire', 'agenda', 'tmd', 'natuur', 'onderhanden', 'verzoekt', 'regering', 'beschermstatus', 'wolf', 'heilig', 'verklaren', 'parlementaire', 'agenda', 'tmd', 'natuur', 'onderhanden', 'verzoekt', 'regering', 'middels', 'maatregel', 'gerichte', 'aankoop', 'gecreëerde', 'stikstofruimte', 'voorrang', 'gebruiken', 'voorkomen', 'handhaving', 'legaliseren', 'urgente', 'pas', 'knelgevallen', 'parlementaire', 'agenda', 'tmd', 'natuur', 'onderhanden', 'verzoekt', 'regering', 'drie', 'maanden', 'kamer', 'rapporteren', 'technieken', 'go', 'areas', 'vallen', 'daarbij', 'specifiek', 'zetten', 'biogas', 'netinvesteringen', 'parlementaire', 'agenda', 'tmd', 'natuur', 'onderhanden', 'verzoekt', 'regering', 'voorstellen', 'komen', 'waarbij', 'informatiepositie', 'gemeenten', 'gebiedsgerichte', 'aanpak', 'geborgd', 'verzoekt', 'regering', 'kamer', 'hierover', 'gelijktijdig', 'informeren', 'provinciale', 'doelen', 'klimaat', 'natuur', 'structurerende', 'keuzes', 'tegelijk', 'stikstofdoelen', 'industrie', 'mobiliteit']"
