prob__Reparations and Remembrance,prob__Modern & Everyday Racism,"prob__Colonial Exploitation, Slavery & Economic Inequality",prob__Uncategorised
0.0024405038,0.0015386774,0.9998909,0.9582007
0.0015488733,0.0014228006,0.99964046,0.017485835
0.0029982505,0.0010409178,0.9997342,0.9937593
0.00030991036,0.00036871317,0.00048691378,0.9997019
0.00042147844,0.00044287214,0.00045072532,0.999746
0.000403491,0.00047545758,0.00039751333,0.9997358
0.00037203496,0.00041818194,0.00034704874,0.99969757
0.0003784113,0.0003340196,0.00039104704,0.9996853
0.0019634913,0.0016365197,0.99920577,0.0074036904
0.001730274,0.0019542696,0.9990175,0.0063539236
0.0022903373,0.0026788523,0.9987135,0.003913946
0.0015178315,0.0022452383,0.9993837,0.007866072
0.002043981,0.00234575,0.99900824,0.0047583287
0.0011583468,0.00032539366,0.4046033,0.9998235
0.003981449,0.0004055191,0.9948666,0.99920815
0.0029378512,0.0016290669,0.99939847,0.0059136054
0.00041294668,0.0003529852,0.00033598646,0.99967444
0.0021915066,0.0003915514,0.00019163896,0.99967146
0.0018297883,0.00038168306,0.00026658078,0.9997284
0.055452056,0.0018883663,0.9996182,0.9934464
0.004415923,0.0014270099,0.99984217,0.99090064
0.0036455158,0.0012002073,0.99986696,0.98672223
0.0010236957,0.0002424565,0.00031853296,0.99965143
0.0006646304,0.000285917,0.0005006207,0.9997131
0.00030230085,0.00036088392,0.0014522541,0.9997447
0.00032594535,0.00042079037,0.0004703639,0.9996972
0.00052268343,0.00032221279,0.0003221323,0.99966383
0.00046622547,0.00035716637,0.0003067954,0.9996624
0.00045650644,0.00032286224,0.0003284214,0.9996495
0.00094864704,0.00086124486,0.99986625,0.5717004
0.0030222696,0.0014215586,0.9996809,0.9960639
0.00046620503,0.0002504488,0.00063198566,0.9997286
0.00041782012,0.000369061,0.00030594307,0.9996587
0.00041922968,0.00037034773,0.00030078721,0.9996531
0.00036855592,0.00038819303,0.0003203908,0.999655
0.00035840966,0.0003592515,0.0003271405,0.9996325
0.0003299768,0.00033459804,0.00038689718,0.9996382
0.00226992,0.00061891775,0.9992723,0.9969216
0.00027093108,0.00053815125,0.000689396,0.9997435
0.00041136838,0.00039824305,0.00032145125,0.999673
0.0004536378,0.000434365,0.00031425725,0.999694
0.0007501535,0.0003635835,0.00028187438,0.9996824
0.00044486372,0.0003973894,0.00041443916,0.99972636
0.0002988914,0.0005372449,0.0005037503,0.9997409
0.001287512,0.0030617614,0.9990885,0.006981469
0.001983857,0.00281138,0.9990048,0.0043796306
0.002398921,0.0032334789,0.9989807,0.0036200306
0.0008196712,0.00033207072,0.993665,0.9982938
0.00041060813,0.00035850125,0.00035843422,0.99968696
0.0003163485,0.00040534613,0.00047732552,0.99971706
0.002896373,0.0059931274,0.99985003,0.9920556
0.0026662874,0.004245857,0.99976903,0.99485177
0.00030651735,0.00062460004,0.0015382196,0.9997689
0.0002919451,0.00038984037,0.000416059,0.9996655
0.00037827983,0.00030713048,0.0004559257,0.999683
0.003102663,0.0033567508,0.99891555,0.0029141202
0.0009620709,0.00084972405,0.99975616,0.13763882
0.0003040916,0.0003356575,0.00095198175,0.99968886
0.0028977091,0.0020973484,0.9996087,0.0073118443
0.0030086052,0.0026306415,0.9994466,0.0044425298
0.0013344421,0.0004877853,0.99980026,0.60802937
0.0006771607,0.00034128918,0.00031470667,0.99970347
0.00059972476,0.00034716353,0.00030747795,0.99969256
0.0009994755,0.0003248351,0.00026161724,0.9996892
0.0002831379,0.00040043908,0.00060334755,0.9997204
0.00036743697,0.00038558932,0.00039132452,0.9996941
0.00034205758,0.00043175477,0.00035525265,0.9996867
0.0014619575,0.0008144315,0.9998845,0.6450242
0.0033438348,0.0029202476,0.9993074,0.003530512
0.003196882,0.0026718343,0.99917394,0.0037463421
0.00020998757,0.00026100437,0.0038609346,0.9997248
0.00035533612,0.00034280648,0.00040015497,0.99965346
0.0044103335,0.027176894,0.99900824,0.0011477552
0.006452317,0.6822415,0.9991721,0.00081849465
0.08569431,0.99815035,0.9987589,0.00054260297
0.0016898311,0.0022215957,0.99966764,0.013567853
0.0018966203,0.002896106,0.99893385,0.0045459173
0.003563728,0.0028956998,0.9988411,0.002907892
0.0029294633,0.002670899,0.9992648,0.003955492
0.002501786,0.0021535738,0.9993468,0.005362589
0.00027067392,0.00042454453,0.0005981312,0.9997161
0.00032234922,0.000320572,0.00064405956,0.99972194
0.00042274073,0.00033411957,0.0003266428,0.99963045
0.0040175524,0.0020293747,0.99977046,0.99498403
0.0032478834,0.0030919341,0.99977213,0.99518305
0.0032478834,0.0030919341,0.99977213,0.99518305
0.000246868,0.00026031793,0.007311761,0.99971825
0.0003798496,0.00039916934,0.0004797866,0.9997248
0.00050861394,0.00039295625,0.00040248025,0.99973744
0.00039747846,0.00038391878,0.0003825411,0.9997008
0.0004360855,0.00036865202,0.0003210479,0.9996568
0.0037333532,0.0030635684,0.9992567,0.0031595055
0.0036268581,0.0033880728,0.99919075,0.002961215
0.0024902166,0.0027551923,0.9993243,0.0044565042
0.0003071665,0.00022154837,0.003474768,0.999739
0.0003887478,0.00024959445,0.00600839,0.99971956
0.0004151252,0.0002949639,0.0005684743,0.9996922
0.0004431428,0.00025805712,0.00080745586,0.99969935
0.0013562248,0.0006752035,0.9996773,0.08491293
0.0024149914,0.0024907116,0.9991386,0.0044662254
0.0022848654,0.002554771,0.9992004,0.004659916
0.00034209382,0.00033248632,0.006388599,0.9997731
0.00061596243,0.0004336199,0.0003005533,0.99971217
0.9997867,0.003597388,0.0012582073,0.8908558
0.9998267,0.0036890286,0.0012812134,0.78598934
0.9998882,0.0038442013,0.0036247394,0.09796301
0.99972993,0.0020469725,0.0014591104,0.9228068
0.9995696,0.0017381519,0.0013534976,0.9648618
0.0025443377,0.002629572,0.9994873,0.0052393656
0.00043546737,0.00031600008,0.00039508374,0.9996829
0.0004891458,0.00036031616,0.00041557953,0.9997253
0.0003976149,0.00030083396,0.0006189048,0.99973017
0.00048515815,0.0004164973,0.0003012912,0.9996972
0.00045987216,0.0003920261,0.0002918961,0.9996729
0.00041585695,0.00035222314,0.00031411197,0.99965405
0.00040736378,0.0003353201,0.00033633626,0.99965763
0.00035118673,0.00040317938,0.00035553265,0.99968016
0.00035297006,0.00039922775,0.0003329101,0.9996637
0.00043228848,0.00039192074,0.00033230253,0.9996929
0.00044843805,0.00033218786,0.00034159614,0.9996743
0.00043984104,0.00039591623,0.00033483675,0.99969697
0.0003656646,0.00036008662,0.00035040316,0.99964285
0.00028764197,0.00033599784,0.00088949327,0.9997347
0.0002747141,0.00030240085,0.0010087731,0.99974114
0.0004922485,0.00030458075,0.00032696215,0.9996623
0.00041047682,0.0003055228,0.00042707616,0.9996847
0.00038555014,0.00038994293,0.0004022363,0.99969006
0.00030492304,0.00036967683,0.00055456,0.99970055
0.00028476137,0.00038858774,0.00049956125,0.999676
0.00041132898,0.00039442297,0.0008376812,0.9996691
0.0021163076,0.001898656,0.99989986,0.95959514
0.002903006,0.001411986,0.9997943,0.9912281
0.0003542433,0.00031816302,0.0004600528,0.9997018
0.0033186972,0.002317156,0.9993248,0.0042358735
0.00047145493,0.00021835591,0.0026071847,0.99971384
0.0019876626,0.001767675,0.99980205,0.026130117
0.0026690734,0.0030086709,0.99954104,0.005029905
0.0018500631,0.0013072229,0.99992263,0.8741202
0.0018901215,0.0013463757,0.9998149,0.98961455
0.00041305396,0.00046535122,0.12839787,0.99982435
0.00036445243,0.000422829,0.000307663,0.9996575
0.0005070886,0.00033522802,0.00028974036,0.9996463
0.0005873697,0.00032859208,0.00029343073,0.9996674
0.00045922294,0.0003553527,0.00031461308,0.9996594
0.0003444305,0.00027767385,0.0007866814,0.9997204
0.0015809234,0.0008122041,0.99916077,0.99569714
0.0012003463,0.0050224937,0.99990284,0.8986638
0.0022716746,0.007740393,0.99958664,0.003822925
0.0041195136,0.008161511,0.99919134,0.0017725198
0.0036509996,0.0040169954,0.99907035,0.002514588
0.0048497296,0.004872344,0.99905664,0.0018959219
0.0026577637,0.0016001009,0.99938774,0.0067510745
0.0030946308,0.0005968087,0.99981815,0.98273563
0.0004682457,0.00038653167,0.00029761947,0.9996655
0.00048064027,0.00025915875,0.00060351036,0.99973434
0.0004545728,0.00033407245,0.0003286438,0.9996692
0.00034601698,0.0003495037,0.00035989168,0.99965143
0.00087151467,0.00056749256,0.9997236,0.41153342
0.0015597518,0.0016837037,0.9992606,0.008803583
0.0012926667,0.0014834596,0.9994742,0.01596458
0.00034556683,0.0003468301,0.0006993898,0.99973744
0.00047585773,0.00031211672,0.0005268428,0.99972063
0.00042599565,0.0003755902,0.00045915335,0.9997267
0.00042829785,0.00040587975,0.00030355513,0.9996824
0.00039975272,0.00034086403,0.00033799262,0.99964845
0.00023891135,0.00042776432,0.0010215441,0.9997347
0.00025623353,0.00046073832,0.0010385123,0.99976975
0.0002782882,0.00047681664,0.000712355,0.9997414
0.0005200548,0.00022303071,0.0008816716,0.9997249
0.0008253936,0.00023891317,0.00045577664,0.9996959
0.0007512354,0.00019054719,0.00075388467,0.9997248
0.00039706775,0.00025589758,0.00054755574,0.9996891
0.0005140594,0.0003438516,0.7202513,0.9996848
0.00042107204,0.00035401218,0.0003173847,0.99965465
0.00042095262,0.00038853326,0.0003104743,0.9996575
0.0006034065,0.0003724372,0.0025853342,0.99974185
0.0004209448,0.00030416815,0.002828761,0.9997626
0.00038493244,0.0012023128,0.002374513,0.99977547
0.00034543066,0.00043779155,0.0003539901,0.99965084
0.00038177095,0.0004532756,0.00032994506,0.99968445
0.00023912101,0.00044990284,0.021747045,0.999749
0.00027578164,0.0003648639,0.0007935094,0.9997143
0.00021483056,0.0005049478,0.00078768283,0.99970907
0.0003406121,0.000378628,0.00037083175,0.999668
0.00031172892,0.00036972653,0.00040806414,0.9996772
0.00033386357,0.0003413191,0.0004432011,0.99967587
0.0002805494,0.00031222266,0.0012245587,0.999689
0.0002734637,0.0002952908,0.000727671,0.9996737
0.00034002095,0.00030782318,0.0004978181,0.9996687
0.0003320473,0.0003434388,0.00040367607,0.9996679
0.00038576027,0.00036789753,0.00035229398,0.99968195
0.00036531757,0.00035188664,0.000367013,0.9996712
0.00037741908,0.00040827796,0.00032290563,0.99966955
0.0004476488,0.0003524976,0.00029846965,0.9996517
0.0004335662,0.0003241298,0.0003174204,0.9996419
0.00042352246,0.00033530823,0.0003219048,0.99964285
0.0004031986,0.0003281047,0.00034162286,0.99965405
0.00041267282,0.0003345786,0.00033839454,0.999642
0.00027287926,0.0003923454,0.00060987606,0.99969494
0.00037277234,0.00036637363,0.00032933976,0.99965394
0.00033691828,0.00030292632,0.0004654333,0.99968004
0.00028292497,0.00032459953,0.00053489394,0.99968815
0.00035794114,0.0002705011,0.00053958374,0.99967873
0.00030220544,0.00029162242,0.0006205205,0.99967444
0.00027755633,0.00029499593,0.0008380173,0.999691
0.00025430595,0.0002959495,0.0008561845,0.99967635
0.0003233446,0.00037530295,0.0004335077,0.9996786
0.0002901484,0.0003857443,0.0004794318,0.9996872
0.00031403053,0.00037603534,0.0005004594,0.99969363
0.00034320215,0.00034940944,0.000448115,0.9996805
0.00034538604,0.00037463845,0.0004491799,0.9996742
0.00037795145,0.00035822106,0.0003874702,0.99968064
0.00043870058,0.00034546785,0.00031900097,0.99965954
0.00041121195,0.00034281335,0.00032279728,0.9996562
0.00043396518,0.00033114318,0.0003159079,0.9996338
0.00027508917,0.00052713335,0.0006379161,0.9996915
0.0007911929,0.00067913503,0.999691,0.93575954
0.0006320273,0.0010990504,0.9995931,0.97278726
0.0002152468,0.0002967304,0.007240835,0.999752
0.00031814387,0.00040907974,0.00037476807,0.9996753
0.00034372098,0.00037516272,0.00040836397,0.9996935
0.00031999763,0.0003861748,0.00041842475,0.9996835
0.00034281367,0.00041168282,0.00040436178,0.9996908
0.00042711504,0.0004345319,0.00029776877,0.9996605
0.0003258671,0.00042859314,0.00069147197,0.9997073
0.00032135504,0.00042718754,0.0008728477,0.99971014
0.00031586725,0.00037139215,0.0010766827,0.99970776
0.00035477523,0.00059907296,0.0003199772,0.99968565
0.00036505086,0.0004325478,0.00033021756,0.9996662
0.0003366089,0.00039934312,0.00034744068,0.9996649
0.00030020936,0.00034505446,0.0006038334,0.99970055
0.00029404435,0.00037403087,0.00049860624,0.9996762
0.0003140584,0.00037585542,0.00043213685,0.99965
0.00035211135,0.0003506849,0.0003778677,0.9996332
0.0004777625,0.00025858564,0.023181377,0.9996921
0.00039360038,0.00040088425,0.0003058909,0.9996557
0.00041362786,0.00040353677,0.00029804397,0.999658
0.0004748439,0.0003916087,0.00028544661,0.9996518
0.0004319754,0.00034638698,0.00032125393,0.99965763
0.00071709155,0.00029193508,0.00030251476,0.9996636
0.00048762746,0.00032173147,0.00033305833,0.99967194
0.00067110703,0.00033339573,0.00029710634,0.99967563
0.000433341,0.00034476345,0.00033695056,0.99967086
0.00037814624,0.00040237402,0.0003552506,0.9997008
0.00043951266,0.00040317376,0.00035812153,0.9997073
0.0016768905,0.0009577702,0.99989533,0.7704303
0.004153442,0.0012923188,0.99986184,0.9884821
0.005002712,0.0011265267,0.99981254,0.9922375
0.00038722614,0.0003605598,0.00034622883,0.9996722
0.00030278918,0.0004330707,0.00036343967,0.99964297
0.0045393906,0.99985063,0.007971643,0.001997379
0.0051009264,0.9998148,0.008794001,0.001559809
0.0062842,0.99981564,0.008547183,0.0014909393
0.0003234152,0.0004360273,0.00038040205,0.99964833
0.0009377488,0.0003731046,0.00023612996,0.9996728
0.00084128766,0.000449682,0.00026367564,0.99972457
0.0005192625,0.0003826064,0.00031637747,0.99969745
0.00032496985,0.0004827372,0.00037417657,0.9996892
0.00027495885,0.000300141,0.028669221,0.9997328
0.000471191,0.00025814518,0.88475525,0.9993425
0.0009216817,0.00042954407,0.9997814,0.7338237
0.00033007312,0.0003908095,0.0003633207,0.9996648
0.00040273071,0.00032935734,0.00034591873,0.99966204
0.0004071221,0.00031905665,0.00035215463,0.99966085
0.00042273587,0.00029558572,0.00035902555,0.99965286
0.00026672595,0.00034608232,0.00066097674,0.99968374
0.00037943578,0.0003453933,0.00052735576,0.99969184
0.00033530666,0.00032851534,0.00057118014,0.999688
0.00037934678,0.0003598845,0.00036817542,0.99968195
0.00036181262,0.00037496377,0.00037670325,0.9996778
0.00033127388,0.00036190456,0.00042981136,0.99966097
0.00031699703,0.00034551314,0.0004575968,0.99966264
0.00033503215,0.00033317425,0.00038692466,0.9996393
0.002521145,0.003539776,0.99869907,0.0030494276
0.00032983182,0.00065906695,0.00035575815,0.999701
0.00041230457,0.00040664035,0.00029719726,0.9996654
0.00028277235,0.0002605069,0.0014330585,0.9997384
0.00031510027,0.00033072638,0.00044258876,0.99967074
0.00030637946,0.00042461758,0.0017071099,0.9997677
0.0003289165,0.00039690576,0.0032722002,0.9997596
0.00056471804,0.005262829,0.00035237696,0.9997799
0.00043843975,0.0006072845,0.00047656495,0.99975187
0.0003639424,0.00034480653,0.00063442683,0.9997329
0.00065407355,0.00027152017,0.0003834195,0.9997004
0.001682284,0.0002882726,0.0002578065,0.9996766
0.0012232146,0.00029003472,0.00027914013,0.99968123
0.0005416847,0.0003467962,0.00030610678,0.999678
0.00041070874,0.00038462397,0.00033133297,0.9996706
0.0005515245,0.00041947528,0.9438015,0.999385
0.00028891122,0.00033769777,0.0009691234,0.99974626
0.00040987585,0.00030505503,0.00035215952,0.9996536
0.0002929025,0.00032889328,0.0007343181,0.9997154
0.00023311851,0.0003764618,0.0007503619,0.99970824
0.00024722225,0.0003543431,0.00090782123,0.99971753
0.00044179606,0.0003485996,0.0003178789,0.99966455
0.0004142849,0.00037121287,0.0003125884,0.9996418
0.00031491707,0.0004800954,0.5454436,0.99967206
0.00030504313,0.00047091843,0.0004068478,0.99969685
0.00036970785,0.00036770082,0.8294912,0.9994363
0.00023818875,0.00040174177,0.0016216618,0.99975413
0.0012826883,0.0031649393,0.9993987,0.007876543
0.0015936929,0.0029916724,0.99947983,0.007567476
0.0011381112,0.0016084557,0.99930143,0.014634409
0.00031499245,0.00045757822,0.0004720638,0.999718
0.00054426305,0.00044618285,0.0002679673,0.99968445
0.00026991294,0.00064572983,0.0012416963,0.9997675
0.0024756289,0.0035224024,0.99919003,0.003580136
0.002807757,0.0025016647,0.9991412,0.0038612813
0.0032481398,0.0038716523,0.9988379,0.0026423966
0.0025522278,0.0025480627,0.9987821,0.0039000323
0.00086349586,0.00096930494,0.99922013,0.041215602
0.00022988296,0.00026011822,0.0058611217,0.9997483
0.00026728603,0.0003076935,0.0007192598,0.99969995
0.00036826864,0.00034482457,0.0004004971,0.9996617
0.0030782775,0.002532766,0.9988035,0.0032885517
0.001385718,0.0020794908,0.99907124,0.008106533
0.0003849506,0.0004039694,0.0005134913,0.99972004
0.00043044589,0.00032940446,0.00053849403,0.9997106
0.00045296893,0.00031695384,0.00041838406,0.99970764
0.0002784294,0.00045315764,0.00064363406,0.9997303
0.00031818304,0.0010193305,0.0019422236,0.99978966
0.00026888555,0.0008571927,0.00043386177,0.9997085
0.0021439611,0.002173528,0.9997112,0.014434252
0.0009857034,0.0022036624,0.9998336,0.08315453
0.00083263026,0.0030833448,0.99990356,0.38349038
0.0003412459,0.0003646064,0.00041959147,0.9996768
0.0020686542,0.0025359131,0.99941194,0.0061183437
0.0015527931,0.0018399417,0.99944276,0.0107005555
0.0003468855,0.00033864364,0.0003627017,0.9996275
0.00032253488,0.00035762752,0.00077755307,0.9997472
0.00042511045,0.0003324315,0.00032451135,0.9996413
0.0033113807,0.0020083752,0.9999019,0.9779088
0.000314053,0.0005213281,0.001351171,0.9997539
0.0041563585,0.0003345633,0.00028064303,0.9997161
0.0017918319,0.00026245494,0.0004483284,0.9997532
0.0016620061,0.00022197972,0.00035562826,0.9997031
0.0004024515,0.00038056745,0.0003642701,0.99969554
0.0007081429,0.00038499045,0.9996462,0.7736994
0.00083122635,0.0008282172,0.99973434,0.9096194
0.0017649948,0.0018251428,0.9994425,0.009941749
0.0011172482,0.00081548025,0.9998086,0.2583368
0.0014617118,0.0006286654,0.9991885,0.99336505
0.00044801892,0.00036942423,0.00031905848,0.99967575
0.000418489,0.000393636,0.00030834865,0.99967015
0.00045140443,0.00039684336,0.00031531815,0.9996898
0.00040987643,0.00040871644,0.00031867542,0.99967706
0.00038952328,0.00034289245,0.00036957537,0.9996381
0.0002263612,0.000637327,0.0013166913,0.9997614
0.00034235825,0.0004119215,0.0004109222,0.9996983
0.00040948312,0.00040362563,0.00032797208,0.9996911
0.00029453955,0.0006382585,0.00063443044,0.9997547
0.0005145648,0.00039003737,0.00028583416,0.9996836
0.00071585155,0.0010351973,0.00024101278,0.9997129
0.0009937542,0.00037978424,0.0002507728,0.99969363
0.00082425075,0.0004184742,0.00024586805,0.99969804
0.00036819436,0.00042089427,0.00063190196,0.9997497
0.002524057,0.0017269193,0.99985147,0.9872547
0.0026740155,0.0011382055,0.9998442,0.98638713
0.00063735887,0.00025918172,0.0003913372,0.9997002
0.0010849672,0.00059164746,0.00026323556,0.9997336
0.0008233638,0.00079921726,0.00024312342,0.9997234
0.00035767065,0.00027186985,0.00057576987,0.9997019
0.00048002583,0.000327392,0.00036488683,0.9996896
0.00042314737,0.00035861882,0.00040352598,0.99970835
0.009412794,0.003298198,0.99934167,0.0020489448
0.00909068,0.003950736,0.9993411,0.0018745913
0.003543601,0.0033874062,0.9996358,0.004598611
0.000338659,0.0003591224,0.00034973506,0.99962497
0.0022609173,0.0022008177,0.9993793,0.005617745
0.0066655492,0.0036184865,0.9994242,0.0024366342
0.0039829738,0.004315325,0.9994677,0.003004383
0.0052047735,0.0043859747,0.9991084,0.002066057
0.0014269556,0.0023766218,0.99924314,0.007389361
0.0007531138,0.00016839501,0.0010239322,0.9997116
0.0010192897,0.00021380557,0.0006999365,0.999757
0.00091290503,0.00025964424,0.0005096977,0.99974483
0.00031727157,0.00035029714,0.00085708767,0.9997552
0.0003580973,0.00035655298,0.0003514639,0.9996338
0.00095192686,0.00029181904,0.00033735458,0.9996749
0.0004713801,0.0004951398,0.00030968175,0.9996902
0.0004498042,0.00037548834,0.00034959405,0.99967
0.00031964332,0.0004754449,0.0003426916,0.99965656
0.00024747037,0.00057607674,0.0010095759,0.9997409
0.00024417412,0.0006081591,0.00060127204,0.999689
0.0003143888,0.00040337755,0.00041977395,0.999673
0.00038723703,0.00037718387,0.0003151399,0.9996424
0.00040934052,0.0003688907,0.00032303587,0.9996624
0.0003563637,0.00038918402,0.0003341097,0.9996637
0.0003391805,0.0018698464,0.3111064,0.99973506
0.0002533201,0.0005813049,0.0006480372,0.9997384
0.00024175155,0.0005310202,0.0010213427,0.9997491
0.00043672053,0.000322589,0.00032504514,0.999632
0.00064726715,0.00023883324,0.0008949904,0.9997602
0.00039031002,0.0003295348,0.00033990527,0.9996458
0.00058251235,0.0003034712,0.00033473238,0.9996784
0.00037365506,0.0004214447,0.00032542748,0.99965477
0.00040587783,0.00039277048,0.0003321163,0.9996691
0.00032292286,0.0003900664,0.00036796313,0.9996525
0.00036549522,0.00039407794,0.00033463634,0.9996648
0.00034373754,0.0003660758,0.00035354187,0.99966645
0.00035693764,0.00033481218,0.00035480622,0.9996412
0.0015130119,0.0013451461,0.99856454,0.9984524
0.00037589055,0.0003868885,0.00032140376,0.99963987
0.0002650546,0.0003493788,0.0010852406,0.9997464
0.00024891668,0.00041547162,0.0010369009,0.9997451
0.00025804972,0.00040347135,0.00070744,0.9997265
0.00038251997,0.0003725949,0.00032814476,0.9996625
0.00033397373,0.0005656001,0.0005438985,0.9997423
0.0037078976,0.0026871534,0.9992488,0.0033778902
0.0036235217,0.0027693636,0.9992536,0.0033940452
0.004320009,0.0025417202,0.9991136,0.0030189496
0.0003095752,0.00045662487,0.00044520738,0.99970514
0.00041924606,0.0003243208,0.0003341314,0.9996412
0.008496081,0.0005615018,0.9998907,0.18995246
0.011830858,0.0008869429,0.99961734,0.98992914
0.00353637,0.00058955065,0.9996697,0.9911839
0.0027996553,0.0011698011,0.9998049,0.99125296
0.0025350559,0.0016772026,0.9998161,0.992273
0.00041535357,0.00034386897,0.00071236724,0.9997501
0.0004914459,0.00039001953,0.0003930904,0.99972135
0.00047374525,0.00036839448,0.00038052973,0.99970883
0.00029842329,0.00031021662,0.00095750554,0.99973804
0.00037746158,0.00037193604,0.0004891721,0.99972993
0.00061364705,0.00034630808,0.00035743837,0.9997199
0.00039753076,0.00031358775,0.000759346,0.9997619
0.0031459674,0.000749139,0.9997439,0.99156874
0.0002501405,0.0003967953,0.0013494632,0.9997367
0.00028214164,0.00043407566,0.00043764967,0.9996911
0.00033474003,0.0003676854,0.00036723245,0.9996538
0.0024893188,0.002231354,0.9993148,0.0049997456
0.002669506,0.0024361266,0.99926394,0.004495596
0.999602,0.019883972,0.99963427,0.002956764
0.999767,0.022362588,0.99966,0.009474886
0.9995453,0.9997571,0.99745065,0.0021132666
0.0063196807,0.99988353,0.01217169,0.0014744034
0.0075952993,0.99986005,0.015481052,0.00103995
0.0002077949,0.034146868,0.0051635066,0.99973947
0.00040354868,0.00033243245,0.0005065686,0.9997254
0.00039655328,0.00036367707,0.00033237098,0.99966097
0.0006504556,0.000270913,0.00050936645,0.99972135
0.0014685084,0.00034866208,0.00025575538,0.99968827
0.0006595539,0.0004916426,0.0009108897,0.99978274
0.0015620772,0.0025959872,0.00052168674,0.99976844
0.9998877,0.008215962,0.006939013,0.038627867
0.9999063,0.006816513,0.024246996,0.018026585
0.9999074,0.008953021,0.022187548,0.017152656
0.0006037491,0.0004474839,0.00037757025,0.9997291
0.00058090175,0.00041957307,0.000389016,0.99973077
0.0003516085,0.0004359016,0.00067672133,0.9997366
0.00029429223,0.00041123413,0.00049903605,0.9997008
0.00042089846,0.00033521396,0.00036445973,0.99963844
0.9996637,0.0021601089,0.9991559,0.012455124
0.999716,0.003810785,0.9991266,0.0069291163
0.9997671,0.0013102263,0.99825877,0.034273345
0.0007483702,0.00027818422,0.00035136155,0.99968255
0.0004911176,0.00036650497,0.00028704669,0.9996673
0.0004106563,0.00032080893,0.000436879,0.99969625
0.00036125994,0.0003232204,0.00048576106,0.99970204
0.0002646627,0.0004561761,0.00046095817,0.9996835
0.00037144084,0.00040592966,0.00031402693,0.9996507
0.00038639206,0.0004004763,0.00031257948,0.9996506
0.00039264248,0.00038500072,0.00032994978,0.99965763
0.00039199958,0.00032339827,0.0003923192,0.9996524
0.0002637131,0.00053767086,0.00035985376,0.9996619
0.00026153045,0.0007970709,0.00035276116,0.9996898
0.00028520913,0.00045864066,0.00035848722,0.9996544
0.00026843036,0.0004629086,0.00039111046,0.99965954
0.00037921406,0.0003495097,0.0003824485,0.99967957
0.00033572773,0.00027199404,0.0013195241,0.9997222
0.0003095743,0.00025115878,0.0016333566,0.9997029
0.00032367522,0.00033604942,0.0008560304,0.9997029
0.00059948984,0.00031654583,0.00029507696,0.99965215
0.0006499958,0.00043800863,0.0002522495,0.9996904
0.00044609566,0.00035921932,0.0013300552,0.9997949
0.00030099836,0.0007339522,0.00044599746,0.9997408
0.00058553385,0.00046768814,0.00033415432,0.99972767
0.000649441,0.0005601152,0.00023999374,0.99969316
0.0003095383,0.00035313328,0.0004811374,0.9996964
0.0018790765,0.0021762217,0.99921525,0.006218734
0.0011255249,0.0006188134,0.9998134,0.9111681
0.0013117677,0.0009655489,0.9998425,0.94143844
0.0027513916,0.002666641,0.99974674,0.9947968
0.0025949085,0.0013644899,0.9997999,0.99107695
0.0024352067,0.0011038097,0.9998248,0.9882053
0.00038855677,0.00045061184,0.00032748812,0.99968064
0.000425721,0.0004448947,0.0003099591,0.9996803
0.0004770199,0.00061396294,0.00024812622,0.9996942
0.00064840843,0.00033421072,0.00027663118,0.99966
0.00037965065,0.00037379187,0.00032280866,0.9996345
0.0019576522,0.0027373896,0.9993954,0.006142422
0.010150643,0.0037528046,0.9993395,0.0018704089
0.0013091624,0.0012184202,0.99976856,0.05041545
0.0003286538,0.0003972417,0.00044924585,0.99970406
0.0016215646,0.00038105572,0.0005898536,0.99979013
0.017927324,0.0004503888,0.00045615327,0.9997695
0.00039197414,0.00035024554,0.00032245,0.99963367
0.0002586098,0.0003111366,0.0035097953,0.9997155
0.00025330702,0.0003062831,0.01500175,0.99970216
0.0016942354,0.0020519285,0.9999076,0.91612744
0.00044525025,0.00030505474,0.005876749,0.9998012
0.00035774757,0.00028204374,0.0034071575,0.99978894
0.0004453381,0.00027477174,0.00038092444,0.9996431
0.0003568706,0.00033006712,0.00037914485,0.9996526
0.0012469437,0.0014568841,0.99988925,0.32149523
0.0015064556,0.0014848992,0.99977475,0.039861016
0.0015581346,0.0011117619,0.99983954,0.9756881
0.0006149852,0.0002446803,0.0006591735,0.9997539
0.0018253878,0.002415736,0.9992416,0.006196765
0.0019738972,0.0029482713,0.9990068,0.004349129
0.00019984438,0.00036215116,0.0052781333,0.9997491
0.010123185,0.00015938688,0.0005099764,0.9995621
0.0146883605,0.00019375667,0.0003740118,0.999559
0.0009050774,0.00024055227,0.0007110792,0.9997329
0.00069131714,0.00027246046,0.000598816,0.9997483
0.0019027792,0.0012005932,0.99932754,0.0118623
0.003024877,0.0032608868,0.99889827,0.0028613922
0.0034315437,0.0039042246,0.9987375,0.0023624934
0.004528425,0.0042778854,0.99872094,0.0019670706
0.0029248525,0.0029796187,0.99866986,0.0030346913
0.0023155757,0.0015087461,0.9992416,0.0072521144
0.0004740251,0.00030965076,0.000355223,0.9996623
0.0025365031,0.0022713915,0.99863595,0.0040159575
0.0018741,0.002238084,0.99875665,0.0050228443
0.0027823588,0.0021977464,0.99896955,0.004117855
0.002735589,0.0026625467,0.99869007,0.0034149867
0.0025655865,0.0026440686,0.99873954,0.0036162657
0.00044640916,0.0003828065,0.99884844,0.98641986
